VaR,ES
1.399373836,2.241852553
1.399373836,2.241852553
1.412032378,2.257081052
1.412032378,2.257081052
1.412032378,2.257081052
1.412032378,2.257081052
1.412032378,2.257081052
1.412032378,2.257081052
1.412032378,2.257081052
1.412032378,2.257081052
1.424949818,2.269918726
1.424949818,2.269918726
1.424949818,2.269918726
1.424949818,2.269918726
1.424949818,2.269918726
1.424949818,2.269918726
1.424949818,2.269918726
1.412032378,2.260524587
1.412032378,2.260524587
1.412032378,2.260524587
1.412032378,2.260524587
1.412032378,2.260524587
1.424949818,2.274557043
1.424949818,2.274557043
1.424949818,2.274557043
1.425387139,2.265685135
1.425387139,2.265685135
1.425387139,2.265685135
1.424949818,2.276178645
1.424949818,2.276178645
1.424949818,2.276178645
1.424949818,2.276178645
1.424949818,2.276178645
1.412032378,2.263878782
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.424949818,2.278483838
1.425387139,2.278244988
1.44329403,2.29619765
1.44329403,2.29619765
1.44329403,2.29619765
1.44329403,2.29619765
1.44329403,2.29619765
1.44329403,2.29619765
1.44329403,2.29619765
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.425387139,2.278279762
1.44329403,2.297759913
1.44329403,2.297759913
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.447279907,2.295027214
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.44329403,2.291574989
1.425387139,2.266926619
1.44329403,2.285630089
1.44329403,2.285630089
1.44329403,2.285630089
1.447279907,2.280880776
1.447279907,2.280880776
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.452378357,2.280194179
1.447279907,2.276699513
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.452378357,2.276059461
1.447279907,2.277822751
1.447279907,2.277822751
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.452378357,2.284751341
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.457900372,2.28851332
1.458451013,2.308655159
1.458451013,2.308655159
1.458451013,2.308655159
1.458451013,2.308655159
1.458451013,2.308655159
1.458451013,2.308655159
1.457900372,2.310945141
1.457900372,2.310945141
1.452378357,2.312140656
1.452378357,2.312140656
1.452378357,2.312140656
1.447279907,2.312761606
1.447279907,2.312761606
1.452378357,2.32030037
1.452378357,2.32030037
1.447279907,2.31357792
1.452378357,2.316453206
1.452378357,2.316453206
1.452378357,2.316453206
1.452378357,2.316453206
1.452378357,2.316453206
1.457900372,2.317917309
1.452378357,2.314511389
1.457900372,2.313416577
1.457900372,2.313416577
1.457900372,2.313416577
1.457900372,2.313416577
1.457900372,2.313416577
1.458451013,2.302907085
1.458451013,2.302907085
1.465538844,2.308805315
1.465538844,2.308805315
1.465538844,2.308805315
1.465538844,2.308805315
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.478403428,2.319112001
1.465538844,2.306251908
1.465538844,2.306251908
1.465538844,2.306251908
1.478403428,2.320878111
1.478403428,2.320878111
1.478403428,2.320878111
1.478403428,2.320878111
1.478403428,2.320878111
1.465538844,2.310667745
1.465538844,2.310667745
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.478403428,2.328429794
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.465538844,2.310431568
1.478403428,2.328462844
1.478403428,2.328462844
1.478403428,2.328462844
1.491091788,2.347225424
1.491091788,2.347225424
1.478403428,2.33265123
1.478403428,2.33265123
1.478403428,2.33265123
1.491091788,2.37433285
1.491091788,2.37433285
1.491091788,2.37433285
1.491091788,2.37433285
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.501353251,2.379300037
1.491091788,2.372000595
1.491091788,2.372000595
1.491091788,2.372000595
1.491091788,2.372000595
1.491091788,2.372000595
1.491091788,2.372000595
1.491091788,2.372000595
1.491091788,2.372000595
1.478403428,2.362770301
1.478403428,2.362770301
1.478403428,2.362770301
1.478403428,2.362770301
1.491091788,2.372514237
1.501353251,2.37801702
1.491091788,2.368228396
1.491091788,2.368228396
1.501353251,2.458176778
1.520316459,2.638351981
1.520316459,2.638351981
1.520316459,2.638351981
1.527402308,2.7582576
1.527402308,2.7582576
1.527402308,2.7582576
1.527402308,2.7582576
1.527402308,2.7582576
1.527402308,2.7582576
1.527402308,2.7582576
1.538861244,2.776265734
1.538861244,2.776265734
1.538861244,2.776265734
1.538861244,2.776265734
1.538861244,2.776265734
1.545195344,2.786542021
1.555596331,2.811443142
1.562921697,2.840892459
1.562921697,2.840892459
1.562921697,2.840892459
1.562921697,2.840892459
1.574436824,2.846338965
1.574436824,2.846338965
1.574436824,2.846338965
1.562921697,2.839561557
1.574436824,2.845106992
1.574436824,2.845106992
1.574436824,2.845106992
1.574436824,2.845106992
1.58131459,2.848798315
1.58131459,2.848798315
1.58131459,2.848798315
1.594857804,2.920185467
1.606132383,2.963782572
1.606132383,2.963782572
1.608357105,2.984721258
1.608357105,2.984721258
1.608357105,2.984721258
1.635892002,3.095814997
1.635892002,3.095814997
1.608357105,3.061387542
1.608357105,3.061387542
1.635892002,3.142255497
1.635892002,3.142255497
1.608357105,3.108120509
1.608357105,3.112197671
1.608357105,3.112197671
1.608357105,3.112197671
1.608357105,3.112197671
1.608357105,3.112197671
1.608357105,3.112197671
1.635892002,3.14906009
1.636499311,3.13102631
1.636499311,3.13102631
1.636499311,3.119128251
1.636499311,3.119128251
1.636499311,3.119128251
1.636499311,3.119128251
1.667901128,3.171981308
1.667901128,3.171981308
1.670395268,3.166223239
1.670395268,3.166223239
1.670395268,3.166223239
1.670395268,3.166223239
1.670395268,3.166223239
1.670395268,3.166223239
1.670395268,3.166223239
1.670395268,3.166223239
1.670395268,3.166223239
1.691749006,3.188308632
1.691749006,3.188308632
1.691749006,3.188308632
1.691749006,3.188308632
1.691749006,3.188308632
1.708119355,3.202951984
1.708119355,3.202951984
1.708119355,3.202951984
1.708119355,3.202951984
1.713075704,3.194587071
1.713075704,3.194587071
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715866976,3.183318824
1.715960946,3.182161864
1.720329385,3.180926517
1.72593661,3.185058311
1.72593661,3.185058311
1.741512879,3.196861337
1.741512879,3.196861337
1.752828362,3.199851443
1.752828362,3.199851443
1.752828362,3.199851443
1.752828362,3.199851443
1.752828362,3.199851443
1.752828362,3.199851443
1.752828362,3.199851443
1.752828362,3.199851443
1.752828362,3.199851443
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.758400598,3.192823784
1.795271325,3.24538673
1.795271325,3.250410015
1.795271325,3.250410015
1.795271325,3.250410015
1.795271325,3.250410015
1.795271325,3.250410015
1.795271325,3.250410015
1.795271325,3.250410015
1.795271325,3.250410015
1.795271325,3.250410015
1.79596575,3.245814798
1.79596575,3.245814798
1.79596575,3.245814798
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.833566226,3.302230575
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.83441383,3.295531697
1.833566226,3.308429823
1.833566226,3.308429823
1.83441383,3.307112934
1.83441383,3.307112934
1.833566226,3.311301457
1.833566226,3.311301457
1.833566226,3.311301457
1.833566226,3.311301457
1.833566226,3.328809204
1.833566226,3.328809204
1.79596575,3.276570106
1.79596575,3.271942797
1.79596575,3.418199858
1.833566226,3.498609129
1.833566226,3.498609129
1.833566226,3.498609129
1.833566226,3.498609129
1.83441383,3.482884038
1.849823194,3.507971382
1.849823194,3.507971382
1.849823194,3.507971382
1.875685376,3.539633384
1.877398668,3.585661971
1.877398668,3.585661971
1.896757906,3.618331382
1.900795522,3.606892775
1.900795522,3.606892775
1.900795522,3.606892775
1.900795522,3.606892775
1.900795522,3.606892775
1.900795522,3.606892775
1.900795522,3.606892775
1.900795522,3.606892775
1.909766047,3.615073874
1.918580537,3.61259138
1.932468575,3.657461619
1.932468575,3.657461619
1.932468575,3.657461619
1.932468575,3.657461619
1.945445133,3.66256471
1.958510036,3.779855571
2.000994732,3.844994564
2.000994732,3.844994564
2.000994732,3.844994564
2.000994732,3.844994564
2.000994732,3.844994564
2.000994732,3.844994564
2.000994732,3.844994564
2.000994732,3.844994564
2.000994732,3.844994564
2.00851081,3.949611024
2.00851081,3.949611024
2.021954634,3.999541135
2.00851081,3.989998816
2.00851081,3.989998816
2.000994732,3.992285625
2.000994732,3.992285625
2.00851081,3.986548746
2.021954634,4.0260978
2.021954634,4.0260978
2.066158523,4.093055579
2.06957956,4.088796584
2.073717893,4.082970293
2.077495666,4.094523101
2.077495666,4.094523101
2.077495666,4.094523101
2.077495666,4.094523101
2.077495666,4.094523101
2.077495666,4.094523101
2.077495666,4.107122813
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.073717893,4.106794494
2.077495666,4.09805193
2.077495666,4.09805193
2.077495666,4.09805193
2.073717893,4.112480274
2.073717893,4.12676995
2.073717893,4.12676995
2.06957956,4.142207684
2.06957956,4.142207684
2.06957956,4.142207684
2.06957956,4.142207684
2.06957956,4.142207684
2.06957956,4.142207684
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.147877111
2.073717893,4.142006612
2.077495666,4.132569696
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.073717893,4.133927399
2.077495666,4.141563249
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.073717893,4.159726332
2.077495666,4.158977489
2.077495666,4.158977489
2.077495666,4.158977489
2.077495666,4.158977489
2.077495666,4.158977489
2.073717893,4.167136526
2.073717893,4.167136526
2.073717893,4.167136526
2.073717893,4.167136526
2.073717893,4.167136526
2.073717893,4.167136526
2.073717893,4.167136526
2.073717893,4.167136526
2.073717893,4.167136526
2.06957956,4.17440068
2.073717893,4.156515787
2.073717893,4.156515787
2.06957956,4.151510644
2.06957956,4.151510644
2.073717893,4.139626069
2.073717893,4.139626069
2.073717893,4.139626069
2.073717893,4.139626069
2.077495666,4.152432981
2.077495666,4.152432981
2.077495666,4.152432981
2.077495666,4.152432981
2.077495666,4.152432981
2.0783352,4.129009334
2.0783352,4.129009334
2.0783352,4.129009334
2.091553427,4.131123168
2.091553427,4.131123168
2.12076399,4.16634725
2.159299646,4.216335965
2.159299646,4.216335965
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.159553917,4.19805839
2.185866454,4.226125179
2.185866454,4.226125179
2.159553917,4.198115928
2.159553917,4.198115928
2.159553917,4.198115928
2.159553917,4.198115928
2.159553917,4.198115928
2.159553917,4.198115928
2.159299646,4.21071801
2.159299646,4.21071801
2.159299646,4.21071801
2.159299646,4.21071801
2.159299646,4.21071801
2.159299646,4.21071801
2.159299646,4.21071801
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.159553917,4.191710725
2.185866454,4.220764687
2.217563865,4.263072477
2.24781785,4.296029563
2.249998733,4.339843389
2.249998733,4.339843389
2.249998733,4.339843389
2.249998733,4.339843389
2.262629009,4.339237641
2.280378785,4.346496447
2.280378785,4.346496447
2.325671247,4.4539241
2.325671247,4.4539241
2.325671247,4.4539241
2.325671247,4.4539241
2.280378785,4.390237619
2.262629009,4.381691532
2.249998733,4.377511368
2.249998733,4.399068823
2.249998733,4.399068823
2.249998733,4.399068823
2.249998733,4.399068823
2.249998733,4.399068823
2.24781785,4.423360462
2.249998733,4.41962725
2.249998733,4.41962725
2.24781785,4.429283991
2.24781785,4.429283991
2.241577082,4.428424381
2.241577082,4.428424381
2.241577082,4.428424381
2.241577082,4.428424381
2.241577082,4.428424381
2.24781785,4.412298988
2.24781785,4.412298988
2.241577082,4.405675083
2.241577082,4.405675083
2.241577082,4.39058268
2.241577082,4.39058268
2.24781785,4.399403776
2.24781785,4.399403776
2.241577082,4.403912385
2.241577082,4.403912385
2.241577082,4.403912385
2.24781785,4.387166576
2.249998733,4.364475213
2.249998733,4.364475213
2.249998733,4.364475213
2.262629009,4.370955384
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.325671247,4.464898452
2.342742542,4.472008739
2.342742542,4.472008739
2.342742542,4.472008739
2.342742542,4.472008739
2.342742542,4.472008739
2.342742542,4.472008739
2.342742542,4.472008739
2.342742542,4.472008739
2.325671247,4.445338832
2.325671247,4.445338832
2.325671247,4.445338832
2.325671247,4.445338832
2.325671247,4.445338832
2.342742542,4.449349612
2.342742542,4.449349612
2.342742542,4.449349612
2.342742542,4.449349612
2.342742542,4.449349612
2.342742542,4.449349612
2.342742542,4.449349612
2.342742542,4.449349612
2.345954304,4.436951748
2.345954304,4.446555028
2.345954304,4.446555028
2.345954304,4.446555028
2.345954304,4.446555028
2.345954304,4.446555028
2.345954304,4.446555028
2.342742542,4.452810201
2.342742542,4.452810201
2.342742542,4.452810201
2.342742542,4.452810201
2.325671247,4.433696308
2.249998733,4.307154264
2.249998733,4.307154264
2.249998733,4.307154264
2.249998733,4.307154264
2.249998733,4.307154264
2.249998733,4.307154264
2.249998733,4.307154264
2.325671247,4.432650258
2.325671247,4.432650258
