VaR,ES
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.898267557,3.722635777
5.863751645,3.703268704
5.863751645,3.703268704
5.866133121,3.704798275
5.866133121,3.704798275
5.85740119,3.699752208
5.85740119,3.699752208
5.85740119,3.699752208
5.85740119,3.699752208
5.958618732,3.756145566
5.958618732,3.756145566
6.06796402,3.811027039
6.082520952,3.819461101
6.31542689,3.956783863
6.294065878,3.948542582
6.294065878,3.948542582
6.294065878,3.948542582
6.294065878,3.948542582
6.335235974,3.972875648
6.393626598,4.00930114
6.393626598,4.00930114
6.393626598,4.00930114
6.327062675,3.974264551
6.505349532,4.078766683
6.505349532,4.078766683
6.55073305,4.108008501
6.59068848,4.132122716
6.59068848,4.132122716
6.59068848,4.132122716
6.59068848,4.132122716
6.59068848,4.132122716
6.59068848,4.132122716
6.59068848,4.132122716
6.59068848,4.132122716
6.569794315,4.120951733
6.597826482,4.138625645
6.704483938,4.20332969
6.704483938,4.20332969
6.704483938,4.20332969
6.704483938,4.20332969
6.713234635,4.210125923
6.890655432,4.317081723
6.801968371,4.270051903
6.801968371,4.270051903
6.801968371,4.270051903
6.801968371,4.270051903
6.801968371,4.270051903
6.801968371,4.270051903
6.801968371,4.270051903
6.801968371,4.270051903
6.801968371,4.270051903
7.005260863,4.390668749
7.005260863,4.390668749
7.129675941,4.466417968
7.151637314,4.478597607
7.151637314,4.478597607
7.146571027,4.47501431
7.146571027,4.47501431
7.21352698,4.516283044
7.332972421,4.590225457
7.332972421,4.590225457
7.228645666,4.529989395
7.353294935,4.60520452
7.471986196,4.677767222
7.633433986,4.777827246
7.633433986,4.777827246
7.633433986,4.777827246
7.633433986,4.777827246
7.633433986,4.777827246
7.633433986,4.777827246
7.733914884,4.841059075
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.737335958,4.843344805
7.870061063,4.928090164
7.870061063,4.928090164
7.870061063,4.928090164
7.762908221,4.859609368
7.929073321,4.966664899
7.929073321,4.966664899
7.873783073,4.931108088
7.873783073,4.931108088
7.873783073,4.931108088
7.873783073,4.931108088
7.873783073,4.931108088
7.873783073,4.931108088
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.042301737,5.041012623
8.061000689,5.053402552
8.082586569,5.067189136
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.082465256,5.067664603
8.265572793,5.190272433
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.192503431,5.141453022
8.191106045,5.139802363
8.191106045,5.139802363
8.191106045,5.139802363
8.191106045,5.139802363
8.191106045,5.139802363
8.17370253,5.128764994
8.17370253,5.128764994
8.17370253,5.128764994
8.17370253,5.128764994
8.17370253,5.128764994
8.17370253,5.128764994
8.17370253,5.128764994
8.17370253,5.128764994
8.17370253,5.128764994
8.15847339,5.119259529
8.23642914,5.171228221
8.23642914,5.171228221
8.250718281,5.181846448
8.250718281,5.181846448
8.394412267,5.27986853
8.394412267,5.27986853
8.394412267,5.27986853
8.394412267,5.27986853
8.597177397,5.421662633
8.597177397,5.421662633
8.597177397,5.421662633
8.597177397,5.421662633
8.597177397,5.421662633
8.672531992,5.475503696
8.672531992,5.475503696
8.672531992,5.475503696
8.675988677,5.473121817
8.675988677,5.473121817
8.587832756,5.40172353
8.517232542,5.344610487
8.517232542,5.344610487
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.691084328,5.463212928
8.628226786,5.414553449
8.628226786,5.414553449
8.690684664,5.462936918
8.690684664,5.462936918
8.690684664,5.462936918
8.690684664,5.462936918
8.690684664,5.462936918
8.690684664,5.462936918
8.660553987,5.442232692
8.660553987,5.442232692
8.660553987,5.442232692
8.660553987,5.442232692
8.660553987,5.442232692
8.660553987,5.442232692
8.660553987,5.442232692
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.711940316,5.477637333
8.742718314,5.492442249
8.633797517,5.412992686
8.578107581,5.372803628
8.823124207,5.534236999
8.823124207,5.534236999
8.823124207,5.534236999
8.823124207,5.534236999
8.844176087,5.546257868
8.87614076,5.564847335
8.87614076,5.564847335
8.890759731,5.569010108
8.890759731,5.569010108
8.890759731,5.569010108
8.890759731,5.569010108
9.041378136,5.675798084
8.977640895,5.636125769
8.865642432,5.562803821
9.113896708,5.732799675
9.113896708,5.732799675
9.113896708,5.732799675
9.113896708,5.732799675
9.113896708,5.732799675
9.00596774,5.658720959
9.012460786,5.662669362
9.012460786,5.662669362
8.990545032,5.648136978
8.990545032,5.648136978
8.996128227,5.65343798
8.996128227,5.65343798
8.996128227,5.65343798
8.996128227,5.65343798
8.996128227,5.65343798
9.073982048,5.705654362
9.073982048,5.705654362
9.093955767,5.721215607
9.093955767,5.721215607
9.135298166,5.750125989
9.135298166,5.750125989
9.110227196,5.730838836
9.110227196,5.730838836
9.100459893,5.725753272
9.100459893,5.725753272
9.100459893,5.725753272
9.193592415,5.789228808
9.347842835,5.898218975
9.347842835,5.898218975
9.347842835,5.898218975
9.328597904,5.880059211
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.134540869,5.730207649
9.208989625,5.777237639
9.208989625,5.777237639
9.208989625,5.777237639
9.208989625,5.777237639
9.208989625,5.777237639
9.208989625,5.777237639
9.208989625,5.777237639
9.208989625,5.777237639
9.281955047,5.830081665
9.281955047,5.830081665
9.281955047,5.830081665
9.281955047,5.830081665
9.281955047,5.830081665
9.322771601,5.854228985
9.322771601,5.854228985
9.322771601,5.854228985
9.322771601,5.854228985
9.322771601,5.854228985
9.322771601,5.854228985
9.322771601,5.854228985
9.322771601,5.854228985
9.357810871,5.877444612
9.333974522,5.861179483
9.333974522,5.861179483
9.333974522,5.861179483
9.333974522,5.861179483
9.333974522,5.861179483
9.333974522,5.861179483
9.31917111,5.851775871
9.31917111,5.851775871
9.31917111,5.851775871
9.31917111,5.851775871
9.372340023,5.892246145
9.725951521,6.177069771
9.725951521,6.177069771
9.725951521,6.177069771
9.725951521,6.177069771
9.725951521,6.177069771
9.725951521,6.177069771
9.725951521,6.177069771
9.376406097,5.895059588
9.376406097,5.895059588
