VaR,ES
1.362907555,2.72046408
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.36900659,2.762881878
1.370243999,2.76126357
1.370243999,2.76126357
1.370243999,2.76126357
1.370243999,2.76126357
1.370243999,2.76126357
1.370243999,2.76126357
1.370243999,2.76126357
1.370243999,2.76126357
1.36900659,2.742847264
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.370243999,2.789003177
1.384144478,2.829244886
1.384144478,2.829244886
1.396372016,2.841711112
1.396372016,2.841711112
1.396372016,2.841711112
1.399055064,2.841853896
1.399055064,2.841853896
1.399055064,2.841853896
1.399055064,2.841853896
1.399055064,2.841853896
1.399373836,2.851035605
1.399373836,2.871756305
1.399373836,2.871756305
1.399373836,2.871756305
1.412032378,2.853565749
1.412032378,2.853565749
1.412032378,2.853565749
1.412032378,2.853565749
1.412032378,2.853565749
1.412032378,2.853565749
1.412032378,2.853565749
1.412032378,2.853565749
1.424949818,2.841499692
1.424949818,2.841499692
1.424949818,2.841499692
1.424949818,2.841499692
1.424949818,2.841499692
1.424949818,2.841499692
1.424949818,2.841499692
1.412032378,2.840127743
1.412032378,2.840127743
1.412032378,2.840127743
1.412032378,2.840127743
1.412032378,2.840127743
1.424949818,2.825724915
1.424949818,2.825724915
1.424949818,2.825724915
1.425387139,2.842891606
1.425387139,2.842891606
1.425387139,2.842891606
1.424949818,2.814975944
1.424949818,2.814975944
1.424949818,2.814975944
1.424949818,2.814975944
1.424949818,2.814975944
1.412032378,2.82512415
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.424949818,2.809901468
1.425387139,2.810360374
1.44329403,2.80044939
1.44329403,2.80044939
1.44329403,2.80044939
1.44329403,2.80044939
1.44329403,2.80044939
1.44329403,2.80044939
1.44329403,2.80044939
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.425387139,2.805047746
1.44329403,2.78899555
1.44329403,2.78899555
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.447279907,2.798025886
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.44329403,2.801117599
1.425387139,2.828758352
1.44329403,2.827760839
1.44329403,2.827760839
1.44329403,2.827760839
1.447279907,2.846314504
1.447279907,2.846314504
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.452378357,2.852246013
1.447279907,2.854914343
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.452378357,2.881631737
1.447279907,2.872733129
1.447279907,2.872733129
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.452378357,2.864595904
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.457900372,2.861832517
1.458451013,2.923374661
1.458451013,2.923374661
1.458451013,2.923374661
1.458451013,2.923374661
1.458451013,2.923374661
1.458451013,2.923374661
1.457900372,2.919749191
1.457900372,2.919749191
1.452378357,2.911618416
1.452378357,2.911618416
1.452378357,2.911618416
1.447279907,2.906115265
1.447279907,2.906115265
1.452378357,2.896928308
1.452378357,2.896928308
1.447279907,2.904921685
1.452378357,2.903056459
1.452378357,2.903056459
1.452378357,2.903056459
1.452378357,2.903056459
1.452378357,2.903056459
1.457900372,2.904481168
1.452378357,2.872651866
1.457900372,2.880787485
1.457900372,2.880787485
1.457900372,2.880787485
1.457900372,2.880787485
1.457900372,2.880787485
1.458451013,2.908400413
1.458451013,2.908400413
1.465538844,2.937906212
1.465538844,2.937906212
1.465538844,2.937906212
1.465538844,2.937906212
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.478403428,2.931908879
1.465538844,2.944609419
1.465538844,2.944609419
1.465538844,2.944609419
1.478403428,2.962884709
1.478403428,2.962884709
1.478403428,2.962884709
1.478403428,2.962884709
1.478403428,2.962884709
1.465538844,2.969171412
1.465538844,2.969171412
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.478403428,2.947256568
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.465538844,2.969547253
1.478403428,2.94720606
1.478403428,2.94720606
1.478403428,2.94720606
1.491091788,2.924819553
1.491091788,2.924819553
1.478403428,2.940345036
1.478403428,2.940345036
1.478403428,2.940345036
1.491091788,2.981528568
1.491091788,2.981528568
1.491091788,2.981528568
1.491091788,2.981528568
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.501353251,2.985549331
1.491091788,2.989559339
1.491091788,2.989559339
1.491091788,2.989559339
1.491091788,2.989559339
1.491091788,2.989559339
1.491091788,2.989559339
1.491091788,2.989559339
1.491091788,2.989559339
1.478403428,2.992606866
1.478403428,2.992606866
1.478403428,2.992606866
1.478403428,2.992606866
1.491091788,2.987723993
1.501353251,3.002096983
1.491091788,2.979182395
1.491091788,2.979182395
1.501353251,3.047901337
1.520316459,3.126287355
1.520316459,3.126287355
1.520316459,3.126287355
1.527402308,3.22157784
1.527402308,3.22157784
1.527402308,3.22157784
1.527402308,3.22157784
1.527402308,3.22157784
1.527402308,3.22157784
1.527402308,3.22157784
1.538861244,3.252127781
1.538861244,3.252127781
1.538861244,3.252127781
1.538861244,3.252127781
1.538861244,3.252127781
1.545195344,3.297950072
1.555596331,3.341892127
1.562921697,3.403136537
1.562921697,3.403136537
1.562921697,3.403136537
1.562921697,3.403136537
1.574436824,3.402424671
1.574436824,3.402424671
1.574436824,3.402424671
1.562921697,3.407357014
1.574436824,3.406096435
1.574436824,3.406096435
1.574436824,3.406096435
1.574436824,3.406096435
1.58131459,3.445902892
1.58131459,3.445902892
1.58131459,3.445902892
1.594857804,3.511919278
1.606132383,3.572928852
1.606132383,3.572928852
1.608357105,3.658505722
1.608357105,3.658505722
1.608357105,3.658505722
1.635892002,3.698750799
1.635892002,3.698750799
1.608357105,3.7457629
1.608357105,3.7457629
1.635892002,3.770060041
1.635892002,3.770060041
1.608357105,3.809008975
1.608357105,3.803103624
1.608357105,3.803103624
1.608357105,3.803103624
1.608357105,3.803103624
1.608357105,3.803103624
1.608357105,3.803103624
1.635892002,3.746885282
1.636499311,3.784225946
1.636499311,3.784225946
1.636499311,3.843140781
1.636499311,3.843140781
1.636499311,3.843140781
1.636499311,3.843140781
1.667901128,3.760402905
1.667901128,3.760402905
1.670395268,3.768491046
1.670395268,3.768491046
1.670395268,3.768491046
1.670395268,3.768491046
1.670395268,3.768491046
1.670395268,3.768491046
1.670395268,3.768491046
1.670395268,3.768491046
1.670395268,3.768491046
1.691749006,3.748637421
1.691749006,3.748637421
1.691749006,3.748637421
1.691749006,3.748637421
1.691749006,3.748637421
1.708119355,3.732246972
1.708119355,3.732246972
1.708119355,3.732246972
1.708119355,3.732246972
1.713075704,3.750987763
1.713075704,3.750987763
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715866976,3.792937893
1.715960946,3.794397771
1.720329385,3.795962043
1.72593661,3.789692998
1.72593661,3.789692998
1.741512879,3.795022949
1.741512879,3.795022949
1.752828362,3.803977305
1.752828362,3.803977305
1.752828362,3.803977305
1.752828362,3.803977305
1.752828362,3.803977305
1.752828362,3.803977305
1.752828362,3.803977305
1.752828362,3.803977305
1.752828362,3.803977305
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.758400598,3.820627631
1.795271325,3.75505164
1.795271325,3.773823385
1.795271325,3.773823385
1.795271325,3.773823385
1.795271325,3.773823385
1.795271325,3.773823385
1.795271325,3.773823385
1.795271325,3.773823385
1.795271325,3.773823385
1.795271325,3.773823385
1.79596575,3.779641669
1.79596575,3.779641669
1.79596575,3.779641669
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.833566226,3.714128367
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.83441383,3.722635777
1.833566226,3.703268704
1.833566226,3.703268704
1.83441383,3.704798275
1.83441383,3.704798275
1.833566226,3.699752208
1.833566226,3.699752208
1.833566226,3.699752208
1.833566226,3.699752208
1.833566226,3.756145566
1.833566226,3.756145566
1.79596575,3.811027039
1.79596575,3.819461101
1.79596575,3.956783863
1.833566226,3.948542582
1.833566226,3.948542582
1.833566226,3.948542582
1.833566226,3.948542582
1.83441383,3.972875648
1.849823194,4.00930114
1.849823194,4.00930114
1.849823194,4.00930114
1.875685376,3.974264551
1.877398668,4.078766683
1.877398668,4.078766683
1.896757906,4.108008501
1.900795522,4.132122716
1.900795522,4.132122716
1.900795522,4.132122716
1.900795522,4.132122716
1.900795522,4.132122716
1.900795522,4.132122716
1.900795522,4.132122716
1.900795522,4.132122716
1.909766047,4.120951733
1.918580537,4.138625645
1.932468575,4.20332969
1.932468575,4.20332969
1.932468575,4.20332969
1.932468575,4.20332969
1.945445133,4.210125923
1.958510036,4.317081723
2.000994732,4.270051903
2.000994732,4.270051903
2.000994732,4.270051903
2.000994732,4.270051903
2.000994732,4.270051903
2.000994732,4.270051903
2.000994732,4.270051903
2.000994732,4.270051903
2.000994732,4.270051903
2.00851081,4.390668749
2.00851081,4.390668749
2.021954634,4.466417968
2.00851081,4.478597607
2.00851081,4.478597607
2.000994732,4.47501431
2.000994732,4.47501431
2.00851081,4.516283044
2.021954634,4.590225457
2.021954634,4.590225457
2.066158523,4.529989395
2.06957956,4.60520452
2.073717893,4.677767222
2.077495666,4.777827246
2.077495666,4.777827246
2.077495666,4.777827246
2.077495666,4.777827246
2.077495666,4.777827246
2.077495666,4.777827246
2.077495666,4.841059075
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.073717893,4.843344805
2.077495666,4.928090164
2.077495666,4.928090164
2.077495666,4.928090164
2.073717893,4.859609368
2.073717893,4.966664899
2.073717893,4.966664899
2.06957956,4.931108088
2.06957956,4.931108088
2.06957956,4.931108088
2.06957956,4.931108088
2.06957956,4.931108088
2.06957956,4.931108088
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.041012623
2.073717893,5.053402552
2.077495666,5.067189136
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.073717893,5.067664603
2.077495666,5.190272433
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.073717893,5.141453022
2.077495666,5.139802363
2.077495666,5.139802363
2.077495666,5.139802363
2.077495666,5.139802363
2.077495666,5.139802363
2.073717893,5.128764994
2.073717893,5.128764994
2.073717893,5.128764994
2.073717893,5.128764994
2.073717893,5.128764994
2.073717893,5.128764994
2.073717893,5.128764994
2.073717893,5.128764994
2.073717893,5.128764994
2.06957956,5.119259529
2.073717893,5.171228221
2.073717893,5.171228221
2.06957956,5.181846448
2.06957956,5.181846448
2.073717893,5.27986853
2.073717893,5.27986853
2.073717893,5.27986853
2.073717893,5.27986853
2.077495666,5.421662633
2.077495666,5.421662633
2.077495666,5.421662633
2.077495666,5.421662633
2.077495666,5.421662633
2.0783352,5.475503696
2.0783352,5.475503696
2.0783352,5.475503696
2.091553427,5.473121817
2.091553427,5.473121817
2.12076399,5.40172353
2.159299646,5.344610487
2.159299646,5.344610487
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.159553917,5.463212928
2.185866454,5.414553449
2.185866454,5.414553449
2.159553917,5.462936918
2.159553917,5.462936918
2.159553917,5.462936918
2.159553917,5.462936918
2.159553917,5.462936918
2.159553917,5.462936918
2.159299646,5.442232692
2.159299646,5.442232692
2.159299646,5.442232692
2.159299646,5.442232692
2.159299646,5.442232692
2.159299646,5.442232692
2.159299646,5.442232692
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.159553917,5.477637333
2.185866454,5.492442249
2.217563865,5.412992686
2.24781785,5.372803628
2.249998733,5.534236999
2.249998733,5.534236999
2.249998733,5.534236999
2.249998733,5.534236999
2.262629009,5.546257868
2.280378785,5.564847335
2.280378785,5.564847335
2.325671247,5.569010108
2.325671247,5.569010108
2.325671247,5.569010108
2.325671247,5.569010108
2.280378785,5.675798084
2.262629009,5.636125769
2.249998733,5.562803821
2.249998733,5.732799675
2.249998733,5.732799675
2.249998733,5.732799675
2.249998733,5.732799675
2.249998733,5.732799675
2.24781785,5.658720959
2.249998733,5.662669362
2.249998733,5.662669362
2.24781785,5.648136978
2.24781785,5.648136978
2.241577082,5.65343798
2.241577082,5.65343798
2.241577082,5.65343798
2.241577082,5.65343798
2.241577082,5.65343798
2.24781785,5.705654362
2.24781785,5.705654362
2.241577082,5.721215607
2.241577082,5.721215607
2.241577082,5.750125989
2.241577082,5.750125989
2.24781785,5.730838836
2.24781785,5.730838836
2.241577082,5.725753272
2.241577082,5.725753272
2.241577082,5.725753272
2.24781785,5.789228808
2.249998733,5.898218975
2.249998733,5.898218975
2.249998733,5.898218975
2.262629009,5.880059211
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.325671247,5.730207649
2.342742542,5.777237639
2.342742542,5.777237639
2.342742542,5.777237639
2.342742542,5.777237639
2.342742542,5.777237639
2.342742542,5.777237639
2.342742542,5.777237639
2.342742542,5.777237639
2.325671247,5.830081665
2.325671247,5.830081665
2.325671247,5.830081665
2.325671247,5.830081665
2.325671247,5.830081665
2.342742542,5.854228985
2.342742542,5.854228985
2.342742542,5.854228985
2.342742542,5.854228985
2.342742542,5.854228985
2.342742542,5.854228985
2.342742542,5.854228985
2.342742542,5.854228985
2.345954304,5.877444612
2.345954304,5.861179483
2.345954304,5.861179483
2.345954304,5.861179483
2.345954304,5.861179483
2.345954304,5.861179483
2.345954304,5.861179483
2.342742542,5.851775871
2.342742542,5.851775871
2.342742542,5.851775871
2.342742542,5.851775871
2.325671247,5.892246145
2.249998733,6.177069771
2.249998733,6.177069771
2.249998733,6.177069771
2.249998733,6.177069771
2.249998733,6.177069771
2.249998733,6.177069771
2.249998733,6.177069771
2.325671247,5.895059588
2.325671247,5.895059588
