Adj Close
38.619999
37.220001
35.759998
35.200001
37.189999
36.25
37.5
36.549999
36.549999
36
35.52
35
35.639999
35.189999
35
33.73
34.75
34.400002
33.459999
32
31.299999
33.25
33.939999
34.099998
33.720001
34.09
33.009998
32.580002
33.419998
32
30.870001
31.389999
30.84
30.77
31.530001
30.780001
31.17
31.25
30.76
30.16
30
31.139999
30.5
30.799999
30.549999
30.049999
30.969999
29.91
29.799999
29.98
28.639999
28.76
31.07
30.01
27.379999
24.92
26.75
25.25
25.620001
24.49
26.1
26.219999
25.709999
25.719999
25.370001
24.16
23.200001
22.73
22.629999
22.059999
23.73
22.870001
23.43
24.93
24.969999
26.049999
25.700001
24.57
23.82
25.99
24.620001
24.74
23.639999
24
21.809999
22.58
21.030001
20.84
20.98
20.459999
21.469999
22.5
23.25
22
21.940001
21.940001
20.75
20.139999
20.34
20.5
20.129999
20.700001
21.299999
21.690001
22.860001
23.110001
21.18
21.700001
21
21.17
22.5
22.09
22.620001
22.82
22.51
22.57
21.66
22.780001
22.5
23
22.25
20.75
20.9
21.389999
21.41
20.709999
21.129999
21.23
21.51
21.530001
21.35
22
22
22.209999
22.48
23.02
22.459999
23.52
23.83
23.77
23.17
23.120001
23.200001
22.280001
22.33
22.969999
22.459999
22.309999
22.139999
21.219999
20.59
20.059999
20.98
20.799999
20.639999
20.73
20.98
23.25
23.309999
22.65
22.99
26.540001
25.98
25.809999
26.549999
27.99
27.58
27.5
27.49
28.440001
27.92
26.75
26.610001
26.219999
27.02
27.209999
26.92
27.799999
28.389999
26.42
24.889999
25.059999
23.620001
21.35
19.59
17.040001
19.9
18.01
21.01
22.23
24.75
25.950001
25.879999
28.48
28.58
