Date,Adj Close,log return
2012/1/3,22.020796,0.023260794
2012/1/4,22.539021,0.010166996
2012/1/5,22.769344,0.015415578
2012/1/6,23.123066,-0.013250228
2012/1/9,22.818701,0.003598718
2012/1/10,22.900967,-0.004319834
2012/1/11,22.802252,0.010050259
2012/1/12,23.032576,0.008888947
2012/1/13,23.238224,0.000353923
2012/1/17,23.24645,-0.001062188
2012/1/18,23.221771,-0.003904041
2012/1/19,23.131289,0.055002729
2012/1/20,24.439213,0.000672749
2012/1/23,24.45566,-0.013204828
2012/1/24,24.13485,0.007470519
2012/1/25,24.315825,-0.002031976
2012/1/26,24.266466,-0.009194649
2012/1/27,24.044367,0.012916604
2012/1/30,24.356953,-0.002705596
2012/1/31,24.291142,0.012117479
2012/2/1,24.58728,0.002005327
2012/2/2,24.636635,0.009636399
2012/2/3,24.875191,-0.001323961
2012/2/6,24.842279,0.004954601
2012/2/7,24.965668,0.010162414
2012/2/8,25.220673,0.003581192
2012/2/9,25.311155,-0.008813313
2012/2/10,25.08906,0.002619343
2012/2/13,25.154863,-0.004288315
2012/2/14,25.047222,-0.006633465
2012/2/15,24.881622,0.040435929
2012/2/16,25.908352,-0.001279054
2012/2/17,25.875235,0.006061383
2012/2/21,26.032551,-0.005421709
2012/2/22,25.891792,0.003192822
2012/2/23,25.974592,0.003500217
2012/2/24,26.065668,-0.004138005
2012/2/27,25.958031,0.016450906
2012/2/28,26.388596,-0.004087453
2012/2/29,26.280954,0.01717983
2012/3/1,26.736357,-0.006524668
2012/3/2,26.562479,-0.008766718
2012/3/5,26.330631,-0.007575689
2012/3/6,26.131912,0.00883309
2012/3/7,26.36376,0.005324907
2012/3/8,26.504519,-0.000624994
2012/3/9,26.487959,0.001561867
2012/3/12,26.529362,0.019471891
2012/3/13,27.051001,0.003056468
2012/3/14,27.133808,0.002437929
2012/3/15,27.200039,-0.007639352
2012/3/16,26.99304,-0.012345575
2012/3/19,26.661844,-0.006543227
2012/3/20,26.487959,-0.002504118
2012/3/21,26.421713,0.00281674
2012/3/22,26.496241,0.000312373
2012/3/23,26.504519,0.017957238
2012/3/26,26.984766,-0.002150486
2012/3/27,26.926798,-0.010199311
2012/3/28,26.653559,-0.002176899
2012/3/29,26.5956,0.004349182
2012/3/30,26.711521,0.000929354
2012/4/2,26.736357,-0.010898231
2012/4/3,26.44656,-0.023120916
2012/4/4,25.842106,0.009883738
2012/4/5,26.098789,-0.013414211
2012/4/9,25.751032,-0.020465238
2012/4/10,25.229387,-0.003945841
2012/4/11,25.130032,0.020545052
2012/4/12,25.65167,-0.00550263
2012/4/13,25.510906,0.008725525
2012/4/16,25.734476,0.011516145
2012/4/17,26.032551,-0.009587793
2012/4/18,25.784149,-0.004183201
2012/4/19,25.676514,0.044465834
2012/4/20,26.844006,-0.009296767
2012/4/23,26.5956,-0.006246325
2012/4/24,26.429993,0.008734016
2012/4/25,26.661844,-0.002799182
2012/4/26,26.587317,-0.004056916
2012/4/27,26.479673,0.001250178
2012/4/30,26.512798,-0.000312313
2012/5/1,26.504519,-0.006582308
2012/5/2,26.330631,-0.001258452
2012/5/3,26.297516,-0.024865809
2012/5/4,25.65167,-0.010709234
2012/5/7,25.378426,-0.004905816
2012/5/8,25.254229,0.008488541
2012/5/9,25.469513,-0.000650479
