Date,Adj Close,log return
2012/1/3,46.730774,0.000543113
2012/1/4,46.756161,-0.000904889
2012/1/5,46.713871,-0.003263989
2012/1/6,46.561646,0.001451837
2012/1/9,46.629295,0.007408203
2012/1/10,46.976017,-0.003606973
2012/1/11,46.806881,0.000541974
2012/1/12,46.832256,-0.00379906
2012/1/13,46.654675,0.006503767
2012/1/17,46.959095,0.009677675
2012/1/18,47.415756,0.004093538
2012/1/19,47.610252,0.001419904
2012/1/20,47.677902,-0.000354588
2012/1/23,47.660999,0.001063868
2012/1/24,47.711731,0.006360383
2012/1/25,48.016163,-0.002291937
2012/1/26,47.906239,-0.005132314
2012/1/27,47.660999,-0.00391125
2012/1/30,47.474949,-0.001247604
2012/1/31,47.415756,0.007639692
2012/2/1,47.779385,-0.000354086
2012/2/2,47.76247,0.011617765
2012/2/3,48.320599,-0.001225591
2012/2/6,48.261414,0.002274923
2012/2/7,48.37133,0
2012/2/8,48.37133,-0.000174685
2012/2/9,48.362881,-0.006138766
2012/2/10,48.066902,0.007013042
2012/2/13,48.405182,-0.000874276
2012/2/14,48.362881,-0.005083565
2012/2/15,48.117649,0.008922916
2012/2/16,48.54892,0.001740706
2012/2/17,48.633503,-0.000869943
2012/2/21,48.591213,-0.003312147
2012/2/22,48.430538,0.005224449
2012/2/23,48.684223,0.002255824
2012/2/24,48.79417,0.000519599
2012/2/27,48.81953,0.001211915
2012/2/28,48.878731,-0.003119138
2012/2/29,48.726509,0.002080766
2012/3/1,48.828003,-0.00312222
2012/3/2,48.675789,-0.000695454
2012/3/5,48.641949,-0.013829506
2012/3/6,47.973885,0.005975559
2012/3/7,48.261414,0.008201611
2012/3/8,48.658863,0.003470009
2012/3/9,48.828003,0.002421515
2012/3/12,48.946384,0.014067839
2012/3/13,49.63982,-0.003241844
2012/3/14,49.479156,0.005284064
2012/3/15,49.741299,-0.001531309
2012/3/16,49.665188,0.0008512
2012/3/19,49.707481,-0.004775031
2012/3/20,49.470692,-0.001882419
2012/3/21,49.377655,-0.005839774
2012/3/22,49.090141,0.001377291
2012/3/23,49.157799,0.013084246
2012/3/26,49.805218,-0.001707563
2012/3/27,49.720245,-0.005139446
2012/3/28,49.465366,0.001716032
2012/3/29,49.550323,0.003936113
2012/3/30,49.745743,0.00680823
2012/4/2,50.085579,-0.004760806
2012/4/3,49.847698,-0.007699569
2012/4/4,49.465366,-0.001375119
2012/4/5,49.397392,-0.011242539
2012/4/9,48.84515,-0.017547792
2012/4/10,47.995502,0.008110182
2012/4/11,48.386337,0.012910117
2012/4/12,49.01506,-0.009054548
2012/4/13,48.573254,0.004363367
2012/4/16,48.78566,0.014179926
2012/4/17,49.482365,-0.002579049
2012/4/18,49.354912,-0.00604338
2012/4/19,49.057541,0.004492869
2012/4/20,49.278446,-0.010398871
2012/4/23,48.768661,0.002783752
2012/4/24,48.90461,0.007615119
2012/4/25,49.278446,0.00601645
2012/4/26,49.575821,0.003421657
2012/4/27,49.745743,-0.003421657
2012/4/30,49.575821,0.003079901
2012/5/1,49.728745,0.000512751
2012/5/2,49.75425,-0.005651397
2012/5/3,49.473862,-0.013660018
2012/5/4,48.802643,0.000174361
2012/5/7,48.811153,-0.003312635
2012/5/8,48.649727,-0.007010351
2012/5/9,48.309868,0.002634518
2012/5/10,48.437309,-0.001931286
2012/5/11,48.343853,-0.00847156
2012/5/14,47.936035,-0.001774102
2012/5/15,47.851067,-0.000355228
2012/5/16,47.834072,-0.015573432
2012/5/17,47.094902,-0.006515941
2012/5/18,46.789032,0.012093109
2012/5/21,47.358292,0.002329274
2012/5/22,47.468731,0.002324113
2012/5/23,47.579182,0.004810018
2012/5/24,47.80859,-0.00320403
2012/5/25,47.655655,0.010993131
2012/5/29,48.18243,-0.014028728
2012/5/30,47.511211,-0.002147904
2012/5/31,47.409271,-0.022473085
2012/6/1,46.355721,-0.001650824
2012/6/4,46.279259,0.001100535
2012/6/5,46.330219,0.021767853
2012/6/6,47.349785,0.004118559
2012/6/7,47.5452,0.006945111
2012/6/8,47.876556,-0.011242778
2012/6/11,47.341305,0.009111052
2012/6/12,47.774605,-0.010009191
2012/6/13,47.298805,0.009475669
2012/6/14,47.749123,0.008328059
2012/6/15,48.148441,0.001939137
2012/6/18,48.241898,0.007020193
2012/6/19,48.581757,-0.006139853
2012/6/20,48.284386,-0.021701277
2012/6/21,47.247841,0.004843352
2012/6/22,47.477234,-0.01236868
2012/6/25,46.89362,0.003456261
2012/6/26,47.055977,0.007417555
2012/6/27,47.406315,-0.000540813
2012/6/28,47.380684,0.022115908
2012/6/29,48.440224,-0.000352786
2012/7/2,48.423138,0.00790949
2012/7/3,48.807659,-0.000700607
2012/7/5,48.773476,-0.007208883
2012/7/6,48.423138,-0.002827334
2012/7/9,48.286423,-0.006034687
2012/7/10,47.995907,-0.001782009
2012/7/11,47.910454,-0.000713502
2012/7/12,47.876282,0.015583467
2012/7/13,48.628204,-0.004578617
2012/7/16,48.406063,0.005632614
2012/7/17,48.679485,0.009086381
2012/7/18,49.123821,0.006242023
2012/7/19,49.431412,-0.00815749
2012/7/20,49.029816,-0.009983338
2012/7/23,48.54277,-0.008485106
2012/7/24,48.132622,0.000709537
2012/7/25,48.166786,0.01479174
2012/7/26,48.884552,0.017500262
2012/7/27,49.747574,0.000858608
2012/7/30,49.790306,-0.008098674
2012/7/31,49.388699,-0.003466286
2012/8/1,49.2178,-0.006094813
2012/8/2,48.918739,0.017316173
2012/8/3,49.773201,0.00068678
2012/8/6,49.807396,0.005645263
2012/8/7,50.089367,0.001023027
2012/8/8,50.140636,-0.000852447
2012/8/9,50.097912,0.001363498
2012/8/10,50.166267,-0.001534079
2012/8/13,50.089367,0.000340972
2012/8/14,50.106449,0.003064863
2012/8/15,50.260254,0.006608642
2012/8/16,50.593506,0.003540485
2012/8/17,50.772949,-0.00202174
2012/8/20,50.670403,-0.003039938
2012/8/21,50.516602,-0.001015429
2012/8/22,50.465332,-0.006284562
2012/8/23,50.149174,0.006115144
2012/8/24,50.456783,-0.001864519
2012/8/27,50.362793,0.000678366
2012/8/28,50.396969,0.000169837
2012/8/29,50.405529,-0.006974575
2012/8/30,50.055195,0.005447704
2012/8/31,50.328625,-0.001529226
2012/9/4,50.25172,-0.002895053
2012/9/5,50.106449,0.017579945
2012/9/6,50.995106,0.001339525
2012/9/7,51.063461,-0.002848749
2012/9/10,50.918201,0.002179319
2012/9/11,51.029289,-0.000334962
2012/9/12,51.012199,0.013476595
2012/9/13,51.704323,0.004616812
2012/9/14,51.943584,-0.003295494
2012/9/17,51.772686,0
2012/9/18,51.772686,0.00016488
2012/9/19,51.781223,0.000494941
2012/9/20,51.806858,-0.00231165
2012/9/21,51.687237,0.000880449
2012/9/24,51.732765,-0.009007646
2012/9/25,51.268867,-0.003188589
2012/9/26,51.105652,0.006534221
2012/9/27,51.440681,-0.003345632
2012/9/28,51.268867,0.003512626
2012/10/1,51.449272,0.000166966
2012/10/2,51.457863,0.000667333
2012/10/3,51.492214,0.006485866
2012/10/4,51.827271,0.002813513
2012/10/5,51.973293,-0.002151011
2012/10/8,51.861618,-0.00881774
2012/10/9,51.406326,-0.00839071
2012/10/10,50.976795,0.000337057
2012/10/11,50.99398,-0.000842749
2012/10/12,50.951023,0.007558609
2012/10/15,51.337601,0.009327101
2012/10/16,51.818672,0.002648969
2012/10/17,51.95612,0
2012/10/18,51.95612,-0.016336271
2012/10/19,51.114246,-0.001009054
2012/10/22,51.062695,-0.013209456
2012/10/23,50.39262,-0.001876677
2012/10/24,50.298138,0.002388129
2012/10/25,50.4184,-0.00068163
2012/10/26,50.384045,0.004762612
2012/10/31,50.624577,0.010130015
2012/11/1,51.140011,-0.009621222
2012/11/2,50.650341,0.002879109
2012/11/5,50.796379,0.009593693
2012/11/6,51.286049,-0.017744208
2012/11/7,50.384045,-0.013043261
2012/11/8,49.73114,-0.00051828
2012/11/9,49.705372,0.001899418
2012/11/12,49.799873,-0.001726534
2012/11/13,49.713966,-0.011820063
2012/11/14,49.129803,-0.00104969
2012/11/15,49.078259,0.004540733
2012/11/16,49.301617,0.018130356
2012/11/19,50.203625,0.001709848
2012/11/20,50.289539,0.002388696
2012/11/21,50.409809,0.012531946
2012/11/23,51.045517,-0.002865116
2012/11/26,50.899475,-0.00388952
2012/11/27,50.701885,0.007932008
2012/11/28,51.105652,0.003691166
2012/11/29,51.29464,0.001171716
2012/11/30,51.354778,-0.006376835
2012/12/3,51.028339,-0.000842259
2012/12/4,50.985378,0.004539085
2012/12/5,51.217331,0.00301445
2012/12/6,51.371956,0.004671451
2012/12/7,51.612499,0.000665489
2012/12/10,51.646858,0.003652711
2012/12/11,51.835854,-0.003320084
2012/12/12,51.66404,-0.003498076
2012/12/13,51.483631,-0.002840466
2012/12/14,51.337601,0.009658625
2012/12/17,51.835854,0.009566209
2012/12/18,52.334106,-0.006587464
2012/12/19,51.99049,0.004454879
2012/12/20,52.222618,-0.006823673
2012/12/21,51.867481,-0.003010457
2012/12/24,51.711571,-0.004532804
2012/12/26,51.477703,-0.000168301
2012/12/27,51.46904,-0.01168027
2012/12/28,50.871365,0.0142015
2012/12/31,51.598969,0.020930996
2013/1/2,52.690369,0.00147821
2013/1/3,52.768314,0.004095674
2013/1/4,52.984879,-0.003274988
2013/1/7,52.811638,-0.001148929
2013/1/8,52.750996,0.003278728
2013/1/9,52.924236,0.005060784
2013/1/10,53.192753,0.001301924
2013/1/11,53.262051,0.001787424
2013/1/14,53.357338,0.003564806
2013/1/15,53.547886,-0.001618722
2013/1/16,53.461277,0.008389944
2013/1/17,53.911701,0.004168445
2013/1/18,54.136898,0.003992047
2013/1/22,54.353447,0.001274341
2013/1/23,54.422756,0.00428782
2013/1/24,54.656612,0.004427689
2013/1/25,54.899151,-0.00094713
2013/1/28,54.847179,0.004726667
2013/1/29,55.107037,-0.004253191
2013/1/30,54.873154,-0.003954035
2013/1/31,54.656612,0.008364544
2013/2/1,55.115707,-0.00884008
2013/2/4,54.630627,0.007424527
2013/2/5,55.037743,0.001572519
2013/2/6,55.124359,-0.002044707
2013/2/7,55.011761,0.003457983
2013/2/8,55.20232,-0.000941908
2013/2/11,55.150349,0.000627922
2013/2/12,55.18499,0.001255025
2013/2/13,55.254292,0.00078356
2013/2/14,55.297604,0.001408634
2013/2/15,55.375553,0.003902998
2013/2/19,55.592106,-0.009549935
2013/2/20,55.063732,-0.004256397
2013/2/21,54.829857,0.008024659
2013/2/22,55.271618,-0.015954965
2013/2/25,54.396759,0.006191202
2013/2/26,54.734585,0.012111669
2013/2/27,55.401543,-0.002034557
2013/2/28,55.28894,0.002972268
2013/3/1,55.453518,0.002651678
2013/3/4,55.600758,0.007450188
2013/3/5,56.016541,0.000154496
2013/3/6,56.025196,0.00061812
2013/3/7,56.059837,0.005393525
2013/3/8,56.363014,0.003222097
2013/3/11,56.544914,-0.001839859
2013/3/12,56.440975,0.002911617
2013/3/13,56.605549,0.004732418
2013/3/14,56.874065,-0.004273258
2013/3/15,56.631546,-0.006137097
2013/3/18,56.285057,0.00030785
2013/3/19,56.302387,0.005523117
2013/3/20,56.614212,-0.006908689
2013/3/21,56.22443,0.008290796
2013/3/22,56.692513,-0.003689984
2013/3/25,56.483704,0.008130697
2013/3/26,56.944828,-0.001682181
2013/3/27,56.849117,0.005494375
2013/3/28,57.162327,-0.003201297
2013/4/1,56.979626,0.004266344
2013/4/2,57.22324,-0.00732488
2013/4/3,56.805618,0.00534628
2013/4/4,57.11013,-0.004734028
2013/4/5,56.840408,0.005647581
2013/4/8,57.162327,0.002887888
2013/4/9,57.327644,0.007710633
2013/4/10,57.771385,0.005556686
2013/4/11,58.093296,-0.00269939
2013/4/12,57.936691,-0.022937206
2013/4/15,56.62291,0.013885684
2013/4/16,57.414642,-0.00974568
2013/4/17,56.857815,-0.003065099
2013/4/18,56.683807,0.00459429
2013/4/19,56.944828,0.00289864
2013/4/22,57.11013,0.009401348
2013/4/23,57.649574,-0.002720456
2013/4/24,57.492954,0.004529708
2013/4/25,57.753971,-0.003319666
2013/4/26,57.562565,0.006628555
2013/4/29,57.945389,0.002998448
2013/4/30,58.119396,-0.00902273
2013/5/1,57.597359,0.008423491
2013/5/2,58.084579,0.011467828
2013/5/3,58.754517,-0.001778295
2013/5/6,58.650127,0.007242695
2013/5/7,59.076454,0.003675213
2013/5/8,59.293972,-0.003086099
2013/5/9,59.111267,0.003525929
2013/5/10,59.320057,-0.000880309
2013/5/13,59.26786,0.011820789
2013/5/14,59.97261,0.005641622
2013/5/15,60.311909,-0.007093555
2013/5/16,59.885597,0.007526145
2013/5/17,60.338005,-0.00043259
2013/5/20,60.311909,0.002017697
2013/5/21,60.433723,-0.009256689
2013/5/22,59.876888,-0.003201846
2013/5/23,59.685478,0.001893558
2013/5/24,59.798603,0.006525621
2013/5/28,60.190102,-0.009732118
2013/5/29,59.607166,0.000729562
2013/5/30,59.650669,-0.014544937
2013/5/31,58.789333,0.007959856
2013/6/3,59.259155,-0.00323521
2013/6/4,59.067749,-0.01424161
2013/6/5,58.232491,0.004174814
2013/6/6,58.476109,0.013595571
2013/6/7,59.276554,0.0002938
2013/6/10,59.293972,-0.007955622
2013/6/11,58.824123,-0.007273534
2013/6/12,58.397816,0.013025697
2013/6/13,59.163464,-0.00412616
2013/6/14,58.919849,0.006476234
2013/6/17,59.302666,0.006142874
2013/6/18,59.668076,-0.013801378
2013/6/19,58.850231,-0.024090363
2013/6/20,57.449448,0.004080822
2013/6/21,57.684368,-0.009368405
2013/6/24,57.146481,0.005342481
2013/6/25,57.452602,0.008790511
2013/6/26,57.959866,0.004516607
2013/6/27,58.22224,-0.005573396
2013/6/28,57.898647,0.007224511
2013/7/1,58.318451,-0.001651115
2013/7/2,58.22224,-0.000300377
2013/7/3,58.204754,0.010017528
2013/7/5,58.790752,0.006819573
2013/7/8,59.19305,0.007360385
2013/7/9,59.630341,0.000146727
2013/7/10,59.639091,0.012243209
2013/7/11,60.373753,0.001158442
2013/7/12,60.443733,0.002167997
2013/7/15,60.574917,-0.003760745
2013/7/16,60.347538,0.003327766
2013/7/17,60.548695,0.005761037
2013/7/18,60.898525,0.004585019
2013/7/19,61.178387,0.00042939
2013/7/22,61.204662,0.0007134
2013/7/23,61.248341,-0.005727809
2013/7/24,60.898525,0.003297953
2013/7/25,61.099697,0.000285902
2013/7/26,61.117168,-0.002865819
2013/7/29,60.942268,0.001147526
2013/7/30,61.012241,0.000286442
2013/7/31,61.02972,0.012390841
2013/8/1,61.790634,-0.001983739
2013/8/2,61.668179,-0.001135314
2013/8/5,61.598206,-0.005552561
2013/8/6,61.257126,-0.002716628
2013/8/7,61.090939,0.003572701
2013/8/8,61.309589,-0.00185613
2013/8/9,61.195896,-0.000428961
2013/8/12,61.169651,0.001143133
2013/8/13,61.239616,-0.006734638
2013/8/14,60.828575,-0.014628684
2013/8/15,59.94521,-0.003215111
2013/8/16,59.752789,-0.004694415
2013/8/19,59.472942,0.002789796
2013/8/20,59.639091,-0.00573567
2013/8/21,59.298,0.00793327
2013/8/22,59.770298,0.002338477
2013/8/23,59.910233,-0.004829183
2013/8/26,59.621613,-0.012844133
2013/8/27,58.860722,0.001929493
2013/8/28,58.974403,0.000148647
2013/8/29,58.98317,-0.002227028
2013/8/30,58.851959,0.004004243
2013/9/3,59.088089,0.008401688
2013/9/4,59.58662,0.002053117
2013/9/5,59.709084,-0.000879549
2013/9/6,59.65659,0.010210302
2013/9/9,60.268822,0.007517663
2013/9/10,60.72361,0.007175577
2013/9/11,61.160904,-0.001430956
2013/9/12,61.073448,0.002431634
2013/9/13,61.222137,0.007259221
2013/9/16,61.668179,0.003115519
2013/9/17,61.860607,0.013341702
2013/9/18,62.691463,-0.000139471
2013/9/19,62.68272,-0.00939261
2013/9/20,62.096722,-0.002167873
2013/9/23,61.96225,-0.0017036
2013/9/24,61.856781,-0.004986515
2013/9/25,61.549099,0.004132825
2013/9/26,61.803997,-0.005132966
2013/9/27,61.487572,-0.004872394
2013/9/30,61.188709,0.006300768
2013/10/1,61.575462,-0.004435139
2013/10/2,61.302971,-0.007050968
2013/10/3,60.872246,0.004897908
2013/10/4,61.171124,-0.007935113
2013/10/7,60.687645,-0.008874371
2013/10/8,60.151463,0.001751905
2013/10/9,60.256935,0.01892986
2013/10/10,61.408455,0.007131909
2013/10/11,61.84798,0.003688363
2013/10/14,62.076519,-0.008247035
2013/10/15,61.566677,0.013472714
2013/10/16,62.40176,0.007158346
2013/10/17,62.850056,0.003211795
2013/10/18,63.052242,-0.000836894
2013/10/21,62.999496,0.007783344
2013/10/22,63.491756,-0.002912189
2013/10/23,63.307125,0.002634996
2013/10/24,63.474159,0.003594399
2013/10/25,63.702721,0.002755955
2013/10/28,63.878525,0.006446623
2013/10/29,64.291656,-0.006721902
2013/10/30,63.860943,-0.001929313
2013/10/31,63.737854,0.001929313
2013/11/1,63.860943,0.004531975
2013/11/4,64.151016,-0.001920519
2013/11/5,64.027931,0.007386154
2013/11/6,64.502602,-0.011650878
2013/11/7,63.755451,0.009605008
2013/11/8,64.370773,0.000546248
2013/11/11,64.405945,-0.001639142
2013/11/12,64.300461,0.00776192
2013/11/13,64.801498,0.00487129
2013/11/14,65.117935,0.002561417
2013/11/15,65.284943,-0.002291513
2013/11/18,65.135513,-0.000269905
2013/11/19,65.117935,-0.00487129
2013/11/20,64.801498,0.006894291
2013/11/21,65.249802,0.004033049
2013/11/22,65.513489,-0.001476817
2013/11/25,65.416809,-0.000806571
2013/11/26,65.364067,0.000537704
2013/11/27,65.399223,-0.002826547
2013/11/29,65.21463,-0.004999718
2013/12/2,64.889389,-0.002169856
2013/12/3,64.748741,-0.002855108
2013/12/4,64.56414,-0.005186811
2013/12/5,64.230125,0.013592571
2013/12/6,65.109138,-0.000675525
2013/12/9,65.06517,-0.004739504
2013/12/10,64.757523,-0.009136212
2013/12/11,64.168579,-0.005218931
2013/12/12,63.83456,-0.000550951
2013/12/13,63.7994,0.005906964
2013/12/16,64.177376,-0.003155179
2013/12/17,63.975204,0.019861884
2013/12/18,65.258575,-0.001752492
2013/12/19,65.14431,0.003899467
2013/12/20,65.398834,0.002564034
2013/12/23,65.566734,0.003767066
2013/12/24,65.814194,0.006158193
2013/12/26,66.220741,0.001066981
2013/12/27,66.291435,0.001465164
2013/12/30,66.388634,0.001596107
2013/12/31,66.494682,-0.00894449
2014/1/2,65.902573,0.000670295
2014/1/3,65.946762,-0.002952946
2014/1/6,65.752312,0.00496105
2014/1/7,66.079323,-0.001606042
2014/1/8,65.973282,0.000937425
2014/1/9,66.035156,0.002672697
2014/1/10,66.211884,-0.013031447
2014/1/13,65.354645,0.008348968
2014/1/14,65.902573,0.001340384
2014/1/15,65.990967,-0.001474349
2014/1/16,65.893745,-0.004705246
2014/1/17,65.584427,0.000808158
2014/1/21,65.637451,-0.00215675
2014/1/22,65.49604,-0.010308054
2014/1/23,64.824371,-0.020522249
2014/1/24,63.507587,-0.001114314
2014/1/27,63.436859,0.0066648
