PORT_VAL
100
100.4227175
100.9571497
100.7923695
100.6508881
101.0866037
101.1855745
102.0760572
101.7615518
102.2568845
103.8816156
104.9010881
105.2067216
104.8424874
105.4714833
106.3131983
106.1980293
106.109315
105.9991398
105.9226345
106.4756832
106.9827081
108.2231592
108.3113226
108.7180126
109.2258827
109.3198267
108.2634899
108.8855485
109.0123154
108.8348016
110.1899852
110.0822022
109.763815
109.1836714
109.7374943
109.7938515
109.50148
110.1927887
109.9605489
110.3405843
110.1734813
109.8869199
108.2957403
109.0157241
110.0166295
110.4666128
110.5922236
112.7126203
112.3921975
113.1624762
112.8761131
113.0030028
112.273066
111.8747973
111.4846754
111.3736955
112.8251715
112.8892167
112.7068928
112.7830105
113.5569764
114.1667907
113.2759326
111.7187893
112.5526431
111.2064082
109.0608796
110.3242066
111.8010418
111.7492955
111.9670307
113.1903816
112.7922789
112.1390582
112.591534
111.2013399
111.3523178
112.2173102
112.6521349
112.4060192
111.3770118
111.7916827
111.8110733
110.8838245
107.5923912
107.8143044
107.4222851
107.4085562
107.3532845
107.5717621
106.6187285
106.1894885
106.0457782
104.9786321
103.8496137
105.3524762
105.4929872
105.4030199
105.1632828
105.2769014
106.3179314
105.2361272
104.8246699
102.5289793
102.2291001
102.6302282
105.165756
104.8583765
106.1015911
105.7640785
107.25609
106.4169697
107.351284
108.5631733
108.9897426
110.3142951
110.1191705
107.9354521
108.9549073
108.4189422
107.2131435
108.0247243
108.3371905
111.1948542
111.1414885
112.2196425
112.3471956
111.2366659
110.8977604
110.0783886
109.6390526
109.3178013
111.0539637
110.6772392
110.8682297
112.1980019
112.7560778
111.5989141
110.7085476
110.0106698
110.5323983
112.6620733
115.0005726
114.474132
113.4703652
111.3145014
110.3998895
113.9223559
114.9698252
115.8888966
116.0292739
115.5549084
115.4569157
115.4093172
115.8207233
116.0396136
117.2992487
117.8641138
117.4812643
117.1141603
116.9466962
115.9176088
116.6124924
116.437503
116.7725295
117.2560625
116.103892
116.3020502
115.8148562
115.6470725
118.2288286
118.2545682
117.4450796
117.7637876
117.7062318
119.2141403
119.8831473
119.4263465
120.2551901
120.6933095
120.3223469
120.7280062
120.4915621
118.9182232
118.1837967
118.9428869
118.2138591
118.4227463
118.4426736
118.7797376
120.1620934
119.7956738
118.6951424
117.4624512
116.9552069
117.4000438
117.3451251
118.1783649
119.6061482
120.3667314
119.5210387
117.0089868
116.8224712
116.0174035
115.4993367
115.3967434
115.0880668
115.5173135
117.022419
115.8728221
116.9809427
117.6553589
115.0201122
113.6572046
113.7360048
114.0478551
113.7373856
111.7813288
111.4540637
111.8241112
114.0328531
113.861972
114.414927
116.3330364
116.6788761
115.8414335
116.9698175
117.3610859
117.3634393
116.6748194
116.8060945
117.0982801
117.8889973
118.0259687
118.5283882
119.9423504
119.2701049
116.5918907
116.4369112
117.5275662
118.4622627
118.3393985
118.7890257
118.3235542
117.8050171
117.0855893
117.2675242
116.3348514
118.1147937
120.7270549
120.4162399
121.2311133
120.1850418
119.7436922
120.0669844
120.6247119
120.8448208
120.7135401
120.8941093
120.5868941
121.3331299
121.6001703
121.7726591
122.580418
123.33596
124.3083807
124.5410379
125.108633
124.8637066
124.7360521
126.0849811
124.5031152
125.8455528
126.1623579
125.8762132
126.4288245
126.7180476
126.8034344
126.8103537
126.9375158
126.9608386
127.6616267
126.5711558
125.382382
127.0422457
125.4119096
126.5790188
127.5945175
127.5615599
127.9925148
128.620249
129.594189
129.5378012
129.6449552
130.3393275
130.3647797
129.8500043
129.9695622
130.0250617
129.2631305
128.7513147
128.4064157
129.1575285
127.4750574
129.0227234
128.5933557
129.2961816
128.941326
129.379723
128.432768
129.2214991
128.0785518
128.9538083
128.5692918
129.8847659
130.6834357
132.3268654
132.4963103
132.8106851
130.6594287
132.0072333
130.6709492
129.7269077
131.3330929
132.0408547
133.3500185
133.4465982
134.0560871
133.9772363
134.9638444
135.5359081
134.1365343
135.4919956
137.7225185
138.2941217
138.8010308
139.49109
139.1132822
140.202132
140.0947168
141.380498
142.6933873
141.9953694
143.1723156
142.6545241
142.808919
141.3835319
140.3511678
140.3244193
141.4417648
139.8353281
140.3029209
138.1467736
139.1293541
138.4178806
136.4151706
136.8470904
138.8438366
139.0996033
137.5844485
136.3750083
137.5018048
136.6132903
137.7645197
138.673717
137.3895565
133.845371
133.2632737
132.020522
132.5968093
133.8115739
134.7751961
134.7294857
135.574771
135.3062236
135.7080624
136.6456004
137.7048697
138.4997179
138.7240064
140.7762834
141.1577652
141.8893085
141.7194109
141.7409922
141.6956753
140.537676
140.7376853
140.4892153
140.1416165
139.7072272
139.4190821
138.922402
139.5559722
139.3648059
141.4592728
143.1074729
142.6728397
142.8711847
142.0628598
143.1723807
143.2840143
143.9396798
143.8987993
143.2632361
141.3558309
140.939774
140.6481416
140.9264695
140.1237237
141.5498754
142.0688566
141.6619539
139.4711067
139.4079533
140.4853756
140.0159704
140.5799976
141.1899719
140.9038597
141.0326006
142.7303321
143.9337107
145.1575692
144.732569
145.048389
146.0134557
146.0289747
147.9376458
147.6293822
146.3109519
146.8809444
146.3744944
145.7368427
146.3335978
146.2816739
145.5817804
146.4259613
146.2983718
145.184773
145.750659
144.1677123
143.0756853
143.1590709
146.5408841
147.6320184
148.159496
147.1855451
148.5800779
149.0459562
151.1119803
151.195299
151.7116547
150.4970701
151.362397
151.5762172
151.5788725
152.6818717
152.4005377
151.7469755
151.4231926
152.0358362
151.9411362
153.085263
151.3070465
153.5483082
153.660861
153.6979847
155.3341588
155.821434
156.437458
155.6439659
155.0017664
154.4276586
155.4183229
155.866204
155.9903169
156.7513641
157.8601176
158.0780208
157.0457129
157.0957558
157.3941715
156.4834702
157.6864321
157.8803484
156.7100752
155.4446421
154.0604976
154.1214551
154.861219
154.2194117
156.7051995
156.8534576
158.1795561
159.4947278
159.8032697
160.9668608
161.3988958
161.3740068
161.9722904
161.1566234
160.5483027
159.7598389
160.839521
160.0075512
159.5126639
159.9528669
157.8784779
159.4692046
160.4007681
160.3857652
159.3246721
159.3769979
159.2182345
158.1759113
155.8439103
155.3546868
155.2737754
153.8153244
156.0434732
155.8572894
152.2937204
152.5463884
152.4036105
153.9326612
155.4689419
155.5305784
157.129872
157.6445851
158.7575443
159.6439905
159.6391946
158.7050331
159.7485764
159.6672882
160.5791325
160.6747448
161.286572
161.6891959
161.8828147
160.3624982
162.7864727
161.6485999
162.3281875
162.440766
162.611753
162.4995654
162.5842264
160.2643376
159.5834799
160.9043092
162.3268163
161.1625869
161.6427358
160.2724918
160.3053543
160.7905207
160.0299605
159.8629817
160.5889488
162.1135676
163.4300395
163.9005837
163.4907075
160.8685882
159.6085904
161.300093
162.2218496
159.1804868
157.3733579
158.7973136
159.3185081
161.4688592
161.2006303
161.5092954
162.2103737
161.5598975
161.8385904
160.1017512
160.8836553
161.4011552
161.8694176
161.6252926
160.9346593
160.83292
159.3856401
159.7634174
159.837738
159.9458969
161.6874797
161.8554448
160.4864382
159.2687405
160.2437039
160.6114003
159.0725391
160.4090838
160.942595
161.9521669
162.7670397
162.532063
163.4664925
163.9031957
163.7586508
163.3291481
163.2700279
164.665925
165.78571
166.5649615
166.405083
165.6991987
164.814737
164.9068635
164.9360888
165.5802665
166.9110361
166.8595106
166.9137366
167.0995286
166.1429616
167.2086939
166.4842733
167.1341641
166.821773
168.165975
168.2869407
169.0208439
168.0514468
166.8635623
167.6900574
166.5418103
166.5602089
167.4068775
167.3000332
167.5434008
166.4760274
167.3719045
166.8762217
167.3672093
167.0364579
166.6661507
165.6469915
165.3084044
164.86855
165.5065788
162.4523117
162.093768
162.7258047
162.1804848
162.4748046
162.1063472
164.6998227
164.9250537
164.8115447
165.9227086
166.5571022
166.5920718
168.1313749
169.4614637
169.4847453
169.921684
169.7571228
170.7305899
170.9883657
170.7282596
170.6130216
171.60948
171.6799458
171.3453325
172.0069108
172.8351093
172.5038279
171.2487683
171.9125341
171.4599811
170.2308909
170.1228393
171.1569288
171.4700702
172.442207
171.9257973
170.319665
169.0933939
170.969412
168.4004426
170.8305526
170.4117614
169.7534012
167.7086628
168.3431039
169.9426111
169.9279569
167.590948
170.2976733
167.4559226
165.2652386
163.2111548
164.3170101
163.2067209
163.0057291
164.2091584
166.7761922
168.9536174
167.1576517
168.8264848
169.7190817
169.7676357
171.9251516
171.7315168
172.6929781
174.8732602
173.2649031
173.4421697
174.951375
174.6831873
174.7336768
175.6596048
175.4319521
175.5995777
176.4560087
176.3665321
176.1282547
176.70009
176.6814409
177.4916474
178.802584
179.0086263
179.2291003
180.3875035
181.1240041
180.0626643
181.3111619
181.3495496
181.6050353
181.39549
179.9834576
180.1503218
177.4591469
178.9231844
176.2451444
175.8423809
173.9238003
177.4503838
181.8418886
182.5694428
183.8974555
185.560319
185.5743127
186.5231243
186.8219557
185.8354971
184.5830866
183.8351034
180.6735488
178.3805723
180.4444884
183.5039939
182.0460935
181.1416668
180.9997451
179.9118356
178.1703227
180.5649569
181.1367704
181.7184304
184.8444009
183.9697294
184.0793233
179.2854593
176.8350619
179.048113
175.6349795
177.5345536
180.2409071
179.8397227
181.8490943
180.9322344
179.961061
181.4635813
180.5311348
182.7837082
183.7022821
183.9669019
184.6637788
183.8164058
184.8654585
184.5351609
185.72662
185.0673176
184.8711499
183.7580239
185.0485182
184.5104926
183.7794123
184.6329065
182.1172011
183.5284913
181.1802165
180.8695951
182.2668328
181.3427548
183.1901404
182.7388185
184.3965858
184.5644605
187.7667599
186.8369506
185.7209723
181.9937715
181.2845745
181.6215819
183.9714463
182.4803545
181.2951836
181.5429161
182.9001722
182.9379081
183.643367
183.4125242
184.1000275
183.6254065
183.3958813
184.4429395
183.8512763
181.2297803
182.7789732
182.8104426
183.5745394
183.882137
185.454681
184.811336
185.6760108
185.3928054
182.7807344
185.3238369
185.6294785
183.4640525
182.6870426
184.170095
184.7554706
183.8230625
183.439515
183.5823234
185.749
186.4241743
186.8611501
185.8280073
185.469828
185.6041483
184.9955052
183.0947096
185.0992654
185.0620511
183.6096728
183.9255432
183.6429183
184.3138439
183.1673953
182.6802861
181.3888475
181.6900613
183.779171
184.1488999
183.1767063
181.7334123
183.0863261
184.0175573
185.0975726
184.4884563
185.5027646
185.5724306
184.2201868
184.2610396
184.4091663
181.0350484
181.1091725
182.3199431
182.2004686
181.641114
182.2761109
179.6676104
179.5863173
181.628906
184.4613205
184.8188824
184.7821299
186.7184671
188.3704398
187.6380232
186.9684918
186.0279278
184.3914285
182.8285068
181.7627705
183.6812172
185.3932836
185.3058159
184.2240078
183.7026861
183.387548
184.2052977
182.9874155
183.6212076
185.6636155
184.6447041
184.8118586
184.3458196
185.3761279
185.989495
185.4636416
183.6300754
180.0192088
174.4587725
168.1295711
165.8491923
172.7764403
175.9839504
176.4840635
174.9284672
170.4618246
174.0403914
174.4340569
171.7084932
176.3887236
173.7677113
174.0785536
174.6476112
173.4521739
175.804072
177.6365833
177.0882446
174.6741509
175.4963406
173.136551
172.3868267
171.7456551
172.4755832
169.6127302
169.9229381
173.0955314
172.8679267
175.6417875
179.2237602
179.3592216
180.3762924
182.0548252
182.3890244
182.2630775
181.2087586
179.6813563
181.3519293
182.5788587
182.5037341
182.4329549
181.4389751
184.4602771
188.0616243
188.3577717
187.1234013
188.9915781
188.5766862
188.181219
190.6707665
191.0909465
192.8183179
192.7826104
194.2629278
192.5548084
193.679898
192.8971107
190.364653
188.102024
190.8579013
191.3719956
194.5470801
194.6902192
196.2293512
195.9905369
196.6124726
196.752897
196.9444655
196.3176936
197.6248317
196.2893979
193.5857639
198.0509466
196.7198758
195.6599433
193.8101201
194.1588996
191.366103
192.3203842
193.3640443
196.4714212
193.6308718
190.5463327
192.2091778
194.1709172
195.524091
195.0413168
194.8569432
196.5215337
195.3899729
193.6640363
190.6838715
191.0870243
188.8370256
184.5114778
182.3907138
182.9752628
183.9496886
179.3983913
180.8351496
176.3016387
177.0347712
175.3189043
176.8936531
180.523456
177.6988422
179.8458838
178.2099918
180.5336158
185.8372845
187.361108
184.1497374
184.0701369
183.6380743
179.8245827
176.081431
175.6810554
175.5381037
173.0611299
175.8919143
179.6107156
182.9938306
183.8686578
186.2341874
188.7636852
187.795059
188.4296136
190.518189
189.8703941
189.4363055
192.9780003
193.6602867
194.3737255
194.630263
195.2293476
193.8043977
194.2673591
193.8489349
197.3281996
197.5625335
197.3897924
199.7283089
201.7180147
202.0621889
202.8679606
202.5058054
200.8140564
201.3331688
201.7398681
204.3125323
205.0739577
204.79586
205.4138042
204.0147491
202.1390638
203.5471742
201.014438
201.9109751
201.2616395
203.1309134
205.7170723
205.7017467
206.1299944
207.3299219
207.3172613
206.2477755
204.9913888
203.6641154
204.0604412
203.6035749
204.0895183
201.4774265
200.6999969
202.4449619
200.4864519
197.5515717
197.1807014
198.8885644
198.5900048
200.6022471
197.8085837
198.1786296
198.0072247
200.1143521
198.0360169
197.7413273
198.0608181
199.3207226
198.4512756
201.6157482
203.0184004
202.854514
203.1325693
202.6999282
203.2171585
203.7288246
202.7757867
203.924337
203.5892099
204.7478187
204.7944339
202.9600201
200.9590254
200.463821
201.0056061
201.5464083
201.6359149
202.9731224
203.970577
203.4913002
206.7509406
