Adj Close
0.93
0.87
0.92
0.88
0.87
0.84
0.85
0.85
0.82
0.87
0.87
0.87
0.84
0.84
0.84
1.05
1.08
1.01
1.01
0.94
0.91
0.88
0.88
0.87
0.87
0.86
0.9
0.92
0.9
0.88
0.85
0.83
0.79
0.84
0.83
0.74
0.72
0.71
0.62
0.66
0.65
0.66
0.65
0.63
0.6
0.6
0.66
0.74
0.77
0.83
0.83
0.94
0.91
0.96
0.98
0.94
0.99
1.02
1.05
1.09
1.2
1.25
1.25
1.19
1.28
1.16
1.14
1.12
1.16
1.11
1.05
1.07
1.04
1
1
0.99
0.92
0.82
0.77
0.83
0.8
0.79
0.8
0.79
0.75
0.72
0.7
0.68
0.63
0.67
0.67
0.71
0.7
0.72
0.72
0.74
0.72
0.79
0.82
0.83
0.77
0.76
0.69
0.7
0.67
0.68
0.66
0.65
0.64
0.65
0.62
0.62
0.64
0.68
0.63
0.62
0.62
0.58
0.59
0.59
0.57
0.59
0.58
0.57
0.57
0.5
0.5
0.49
0.5
0.48
0.49
0.47
0.49
0.5
0.52
0.62
0.6
0.6
0.58
0.62
0.62
0.6
0.58
0.55
0.57
0.62
0.63
0.64
0.63
0.64
0.59
0.56
0.61
0.62
0.58
0.58
0.53
0.54
0.55
0.54
0.56
0.56
0.6
0.61
0.64
0.59
0.63
0.65
0.65
0.61
0.59
0.57
0.7
0.66
0.66
0.57
0.49
0.48
0.44
0.38
0.39
0.4
0.45
0.32
0.36
0.3
0.31
0.32
0.33
0.32
0.27
0.38
0.37
0.36
0.4
