Date,Adj Close,LN return
2012/8/28,43.672184,0.036282339
2012/8/29,45.285809,-0.024434031
2012/8/30,44.192703,-0.015430861
2012/8/31,43.516006,0.087011639
2012/9/4,47.472019,-0.017699761
2012/9/5,46.639168,-0.008968645
2012/9/6,46.222748,-0.026242018
2012/9/7,45.025547,-0.058315314
2012/9/10,42.47496,0.014599037
2012/9/11,43.099602,-0.028171183
2012/9/12,41.902378,0.009889089
2012/9/13,42.31881,-0.009889089
2012/9/14,41.902378,0.007425993
2012/9/17,42.214703,0.065616765
2012/9/18,45.077595,0.005757195
2012/9/19,45.337864,-0.008069284
2012/9/20,44.973492,0.051871957
2012/9/21,47.36792,0.005479418
2012/9/24,47.628181,-0.067822789
2012/9/25,44.505013,0.002336555
2012/9/26,44.609123,0.017351642
2012/9/27,45.389919,-0.033822668
2012/9/28,43.880383,0.028072183
2012/10/1,45.129654,0.00115279
2012/10/2,45.181709,0.012592915
2012/10/3,45.754276,0.024720654
2012/10/4,46.899448,0.00663713
2012/10/5,47.211761,-0.031357783
2012/10/8,45.754276,0.024720654
2012/10/9,46.899448,0.029526416
2012/10/10,48.304867,0.045294611
2012/10/11,50.543125,0.00411107
2012/10/12,50.751339,-0.020726229
2012/10/15,49.710281,-0.009468714
2012/10/16,49.24181,-0.001057466
2012/10/17,49.189766,-0.01063857
2012/10/18,48.669231,-0.059488919
2012/10/19,45.858387,-0.005691507
2012/10/22,45.598125,0.013605461
2012/10/23,46.222748,-0.029716188
2012/10/24,44.869392,0.00231738
2012/10/25,44.973492,-0.001158063
2012/10/26,44.92144,0.013809243
2012/10/31,45.546074,-0.005730713
2012/11/1,45.285809,-0.025612544
2012/11/2,44.140652,0.040444718
2012/11/5,45.962502,0.035598734
2012/11/6,47.628181,-0.074864939
2012/11/7,44.192703,-0.015430861
2012/11/8,43.516006,-0.003594788
2012/11/9,43.359856,0.059423593
2012/11/12,46.014549,0.025685406
2012/11/13,47.211761,-0.06373037
2012/11/14,44.29681,-0.05061327
2012/11/15,42.110596,-0.003715295
2012/11/16,41.954433,0.019657042
2012/11/19,42.787292,-0.003656311
2012/11/20,42.631134,0
2012/11/21,42.631134,0.045353558
2012/11/23,44.609123,0.015055327
2012/11/26,45.285809,-0.031526353
2012/11/27,43.880383,-0.003564999
2012/11/28,43.724228,0.014184932
2012/11/29,44.348873,0.003514538
2012/11/30,44.505013,-0.002341802
2012/12/3,44.400913,0.015125306
2012/12/4,45.077595,0.023959886
2012/12/5,46.170692,0.022297811
2012/12/6,47.211761,0.01314357
2012/12/7,47.836388,0.048842098
2012/12/10,50.230816,0.093895966
2012/12/11,55.175812,-0.036507495
2012/12/12,53.197807,-0.309443373
2012/12/13,39.039494,0.002662854
2012/12/14,39.143589,0.001329066
2012/12/17,39.195648,-0.002659415
2012/12/18,39.091549,0
2012/12/19,39.091549,0.001330349
2012/12/20,39.143589,0.001329066
2012/12/21,39.195648,-0.005326408
2012/12/24,38.987431,-0.009389546
2012/12/26,38.62307,0.006715986
2012/12/27,38.883335,0.004008048
2012/12/28,39.039494,0.0250178
2012/12/31,40.028496,0.006480772
2013/1/2,40.288754,-0.011695992
2013/1/3,39.820282,0.009108701
2013/1/4,40.18465,-0.022266899
2013/1/7,39.299751,0.018373418
2013/1/8,40.028496,-0.00260411
2013/1/9,39.924393,0.003903539
2013/1/10,40.080544,-0.015707285
2013/1/11,39.455906,0.015707285
2013/1/14,40.080544,-0.001299429
2013/1/15,40.028496,0.006480772
2013/1/16,40.288754,-0.010389598
2013/1/17,39.872337,0.007802307
2013/1/18,40.18465,0.003878505
2013/1/22,40.340809,0.032997772
2013/1/23,41.694172,0.003738515
2013/1/24,41.850338,0.009901135
2013/1/25,42.266762,0.014670051
2013/1/28,42.891388,0
2013/1/29,42.891388,-0.002429917
2013/1/30,42.787292,-0.002436445
2013/1/31,42.68317,0.007290901
2013/2/1,42.995506,0.006034551
2013/2/4,43.255749,0.017889617
2013/2/5,44.036541,0.002361405
2013/2/6,44.140652,-0.001179836
2013/2/7,44.088604,0.001179836
2013/2/8,44.140652,-0.008288985
2013/2/11,43.776283,-0.004730806
2013/2/12,43.569675,0.011933218
2013/2/13,44.092716,-0.005948889
2013/2/14,43.831192,0.007134572
2013/2/15,44.145027,0.01878006
2013/2/19,44.981907,-0.001163433
2013/2/20,44.929604,-0.015249809
2013/2/21,44.249634,0.011751076
2013/2/22,44.772682,-0.003510905
2013/2/25,44.615765,-0.004700336
2013/2/26,44.406548,0.005872194
2013/2/27,44.668079,0.003506577
2013/2/28,44.824986,-0.008201552
2013/3/1,44.458855,-0.001177219
2013/3/4,44.406548,0.001177219
2013/3/5,44.458855,0
2013/3/6,44.458855,0.004694975
2013/3/7,44.668079,0.005837779
2013/3/8,44.929604,-0.00935692
2013/3/11,44.511162,-0.008259707
2013/3/12,44.145027,0.00118403
2013/3/13,44.197327,-0.023953228
2013/3/14,43.151237,-0.018348975
2013/3/15,42.366676,0.014706346
2013/3/18,42.994339,-0.008552426
2013/3/19,42.628201,0.001226018
2013/3/20,42.680496,-0.001226018
2013/3/21,42.628201,0.01944139
2013/3/22,43.465061,-0.015767182
2013/3/25,42.785114,0
2013/3/26,42.785114,-0.006131258
2013/3/27,42.52359,0.015863918
2013/3/28,43.20356,-0.014634604
2013/4/1,42.575897,0.026667975
2013/4/2,43.726585,-0.024214222
2013/4/3,42.680496,0.01339039
2013/4/4,43.255848,-0.009720302
2013/4/5,42.837425,0.032434964
2013/4/8,44.249634,-0.007117395
2013/4/9,43.93581,0.018868472
2013/4/10,44.772682,0.01737171
2013/4/11,45.557255,0.009142783
2013/4/12,45.975685,-0.035904182
2013/4/15,44.354248,0.022158336
2013/4/16,45.348034,-0.019802669
2013/4/17,44.458855,0
2013/4/18,44.458855,0.001175834
2013/4/19,44.511162,0.012843188
2013/4/22,45.086514,0.030841909
2013/4/23,46.498734,-0.010175266
2013/4/24,46.027996,0.006795059
2013/4/25,46.341824,-0.001129294
2013/4/26,46.28952,0.004509501
2013/4/29,46.498734,0.016732123
2013/4/30,47.283302,-0.032605352
2013/5/1,45.766476,0.027058828
2013/5/2,47.02177,0.005546524
2013/5/3,47.283302,0.007713689
2013/5/6,47.649441,0.038756062
2013/5/7,49.532398,-0.01489384
2013/5/8,48.800137,-0.007531198
2013/5/9,48.433994,5.44E-05
2013/5/10,48.43663,-0.006528758
2013/5/13,48.121429,0.006528758
2013/5/14,48.43663,-0.002171458
2013/5/15,48.331566,-0.003266386
2013/5/16,48.173954,0.001090119
2013/5/17,48.226498,-0.02537386
2013/5/20,47.0182,-0.005601945
2013/5/21,46.755543,-0.012436728
2013/5/22,46.177658,-0.023015883
2013/5/23,45.126976,0.015020391
2013/5/24,45.809917,0.028266381
2013/5/28,47.123272,-0.025975421
2013/5/29,45.914986,0.021505824
2013/5/30,46.91312,-0.035330958
2013/5/31,45.284573,-0.024663736
2013/6/3,44.181347,0.009467584
2013/6/4,44.601624,-0.013041441
2013/6/5,44.023731,0.009501838
2013/6/6,44.444031,0.003539604
2013/6/7,44.601624,-0.004722734
2013/6/10,44.391479,-0.008318707
2013/6/11,44.023731,-0.022933449
2013/6/12,43.025604,0.004871926
2013/6/13,43.235733,-0.002432822
2013/6/14,43.130676,0.004859901
2013/6/17,43.340797,0
2013/6/18,43.340797,-0.024540825
2013/6/19,42.290123,-0.05358479
2013/6/20,40.08366,-0.009216177
2013/6/21,39.715939,-0.021391422
2013/6/24,38.875381,0.005391048
2013/6/25,39.085526,0.005362192
2013/6/26,39.295673,0.004002523
2013/6/27,39.45327,0.003986364
2013/6/28,39.610859,0.041564462
2013/7/1,41.291958,-0.037593548
2013/7/2,39.768463,0.001320275
2013/7/3,39.821003,-0.006618271
2013/7/5,39.558327,0.007936605
2013/7/8,39.873535,-0.006609523
2013/7/9,39.610859,0.002649295
2013/7/10,39.715939,0.020942977
2013/7/11,40.55648,0.017972189
2013/7/12,41.291958,0.023885801
2013/7/15,42.290123,-0.01880958
2013/7/16,41.502098,0.006309205
2013/7/17,41.764771,0.003766604
2013/7/18,41.922379,0.002502925
2013/7/19,42.027439,0
2013/7/22,42.027439,-0.010050302
2013/7/23,41.607166,0.005037885
2013/7/24,41.817307,0.014962716
2013/7/25,42.447712,-0.004962501
2013/7/26,42.237587,-0.003738728
2013/7/29,42.079967,0.003738728
2013/7/30,42.237587,-0.010000215
2013/7/31,41.817307,0.006261487
2013/8/1,42.079967,-0.00124907
2013/8/2,42.027439,0.004987797
2013/8/5,42.237587,0.062670857
2013/8/6,44.96936,-0.026036778
2013/8/7,43.813614,0.016647159
2013/8/8,44.549091,0.052825032
2013/8/9,46.965664,0.034088039
2013/8/12,48.594231,-0.005419933
2013/8/13,48.331566,-0.01092911
2013/8/14,47.806221,-0.012161726
2013/8/15,47.228336,-0.028274631
2013/8/16,45.911674,0.028330613
2013/8/19,47.23098,0.024283651
2013/8/20,48.39196,-0.01649294
2013/8/21,47.60038,0.030570104
2013/8/22,49.077999,-0.015168044
2013/8/23,48.339199,-0.017621753
2013/8/26,47.494839,-0.031605313
2013/8/27,46.017223,-0.017351645
2013/8/28,45.225636,0.057806566
2013/8/29,47.917015,0.01204161
2013/8/30,48.497501,0.032122675
2013/9/3,50.080662,0.01568278
2013/9/4,50.872257,-0.01568278
2013/9/5,50.080662,0.038247454
2013/9/6,52.033222,0.005058521
2013/9/9,52.2971,-0.001009743
2013/9/10,52.24432,0.009049923
2013/9/11,52.719273,-0.007031742
2013/9/12,52.349865,0.003019723
2013/9/13,52.508186,0.027752005
2013/9/16,53.985802,-0.004899472
2013/9/17,53.721947,0.009775055
2013/9/18,54.249657,-0.007812478
2013/9/19,53.827484,-0.015810668
2013/9/20,52.983128,0.02750668
2013/9/23,54.460747,-0.01562525
2013/9/24,53.616398,-0.013875543
2013/9/25,52.877579,-0.000998161
2013/9/26,52.824825,0.004982397
2013/9/27,53.088676,0.03034965
2013/9/30,54.724598,0.029456077
2013/10/1,56.360546,-0.00940756
2013/10/2,55.832817,-0.005687269
2013/10/3,55.516182,-0.013397393
2013/10/4,54.77737,-0.012602924
2013/10/7,54.091347,-0.015732801
2013/10/8,53.246998,-0.019010251
2013/10/9,52.24432,0.019010251
2013/10/10,53.246998,0.031222038
2013/10/11,54.935703,0.002877588
2013/10/14,55.094013,-0.007692339
2013/10/15,54.671837,-0.001932458
2013/10/16,54.566288,0.012494201
2013/10/17,55.252327,0.012340092
2013/10/18,55.93837,0.004705798
2013/10/21,56.202225,-0.002820838
2013/10/22,56.043911,0.000941194
2013/10/23,56.096684,0.026915738
2013/10/24,57.627071,-0.00458944
2013/10/25,57.363201,-0.015762896
2013/10/28,56.46608,0.020352336
2013/10/29,57.627071,-0.002751188
2013/10/30,57.468746,0
2013/10/31,57.468746,-0.021346166
2013/11/1,56.255009,0.015821434
2013/11/4,57.152122,-0.018639818
2013/11/5,56.096684,0.002818384
2013/11/6,56.255009,-0.011321116
2013/11/7,55.621731,0.039986684
2013/11/8,57.890926,0.012681644
2013/11/11,58.629753,-0.00541541
2013/11/12,58.313107,-0.000905335
2013/11/13,58.260338,0.021506204
2013/11/14,59.526867,0.011459024
2013/11/15,60.21291,-0.007919167
2013/11/18,59.737957,-0.005314563
2013/11/19,59.421318,-0.022452878
2013/11/20,58.102005,0.039185757
2013/11/21,60.423973,0
2013/11/22,60.423973,-0.031945843
2013/11/25,58.524185,0.038908772
2013/11/26,60.846169,0.04347315
2013/11/27,63.549683,0
2013/11/29,63.549683,-0.020203114
2013/12/2,62.278664,0.005088953
2013/12/3,62.596405,0.00253565
2013/12/4,62.755329,-0.010178527
2013/12/5,62.119812,-0.01114486
2013/12/6,61.431339,-0.006920239
2013/12/9,61.007687,-0.017513545
2013/12/10,59.948528,-0.007092405
2013/12/11,59.524853,-0.027967237
2013/12/12,57.883171,0.016334331
2013/12/13,58.836418,0.00717447
2013/12/16,59.260056,-0.008976645
2013/12/17,58.73048,0.016987629
2013/12/18,59.736694,-0.000886682
2013/12/19,59.68375,0.007953841
2013/12/20,60.160358,0.013117712
2013/12/23,60.954723,0.009511779
2013/12/24,61.537277,0.016218874
2013/12/26,62.54348,0.003381504
2013/12/27,62.755329,-0.005925017
2013/12/30,62.384602,0.005925017
2013/12/31,62.755329,0.011744737
2014/1/2,63.496719,-0.01090204
2014/1/3,62.808235,-0.0084673
2014/1/6,62.278664,-0.000850669
2014/1/7,62.225708,-0.01716764
2014/1/8,61.166557,0.010336338
2014/1/9,61.802074,-0.003433751
2014/1/10,61.590225,-0.01037183
2014/1/13,60.954723,-0.000869334
2014/1/14,60.901756,-0.012248378
2014/1/15,60.160358,-0.006181128
2014/1/16,59.789646,0.003536793
2014/1/17,60.001484,-0.002651296
2014/1/21,59.842613,0.009687509
2014/1/22,60.425156,0.003499149
2014/1/23,60.636963,-0.01141833
2014/1/24,59.948528,-0.01155084
2014/1/27,59.260056,0.015078143
2014/1/28,60.160358,-0.024054788
2014/1/29,58.73048,0.073850489
2014/1/30,63.231926,-0.005037931
2014/1/31,62.914169,-0.011003174
2014/2/3,62.225708,-0.009405433
2014/2/4,61.643192,-0.001719672
2014/2/5,61.537277,-0.006908661
2014/2/6,61.113602,-0.006084306
2014/2/7,60.742897,-0.013163826
2014/2/10,59.948528,0.003527303
2014/2/11,60.160358,-0.013291874
2014/2/12,59.366005,0.025540252
2014/2/13,60.901756,-0.003621635
2014/2/14,60.681591,0.004372628
2014/2/18,60.94751,-0.025631035
2014/2/19,59.405212,0.017746572
2014/2/20,60.468861,-0.004407184
2014/2/21,60.20295,0.015775951
2014/2/24,61.16024,-0.00873371
2014/2/25,60.62841,0.001753036
2014/2/26,60.734787,0.002623288
2014/2/27,60.894321,-0.008771951
2014/2/28,60.362495,-0.00884983
2014/3/3,59.830654,0.022848635
2014/3/4,61.21344,-0.005226854
2014/3/5,60.894321,0.013015478
2014/3/6,61.69207,0.023008982
2014/3/7,63.127998,0.051714554
2014/3/10,66.478523,0.018232786
2014/3/11,67.701729,0.013265754
2014/3/12,68.605827,-0.006220941
2014/3/13,68.180359,-0.003907457
2014/3/14,67.914467,0.017850587
2014/3/17,69.137665,0.005370116
2014/3/18,69.509941,-0.01775413
2014/3/19,68.286743,0.004661825
2014/3/20,68.605827,-0.035506454
2014/3/21,66.212616,-0.007255165
2014/3/24,65.733971,-0.000809772
2014/3/25,65.680763,-0.013039952
2014/3/26,64.829849,0.001639166
2014/3/27,64.936203,-0.020687255
2014/3/28,63.606651,0.0223242
2014/3/31,65.042587,0.013804494
2014/4/1,65.946693,0.00241629
2014/4/2,66.106232,-0.00564717
2014/4/3,65.733971,-0.02126021
2014/4/4,64.351204,-0.016667048
2014/4/7,63.287548,0.014184669
2014/4/8,64.191658,-0.006650105
2014/4/9,63.766193,0.01736312
2014/4/10,64.883041,-0.040992996
2014/4/11,62.277069,-0.006855187
2014/4/14,61.851608,-0.002582699
2014/4/15,61.69207,0.049610732
2014/4/16,64.829849,-0.010721852
2014/4/17,64.138466,0
2014/4/21,64.138466,0.003311366
2014/4/22,64.351204,-0.008298707
2014/4/23,63.819382,0.000832645
2014/4/24,63.872543,-0.035596466
2014/4/25,61.638897,-0.012153197
2014/4/28,60.894321,0.003487603
2014/4/29,61.107067,0.014686943
2014/4/30,62.011166,0.002569555
2014/5/1,62.170712,0.005970108
2014/5/2,62.542988,-0.000850545
2014/5/5,62.489815,-0.019768603
2014/5/6,61.266609,-0.007843171
2014/5/7,60.787964,0.00174811
2014/5/8,60.894321,0.007829656
2014/5/9,61.372974,0.00259624
2014/5/12,61.53252,0
2014/5/13,61.53252,-0.006938293
2014/5/14,61.107067,0.017256498
2014/5/15,62.170712,0.034516206
2014/5/16,64.354073,-0.002547993
2014/5/19,64.190308,-0.024969135
2014/5/20,62.607376,0.015571145
2014/5/21,63.589874,-0.004300783
2014/5/22,63.316975,0.009437695
2014/5/23,63.91737,0.015254727
2014/5/27,64.899887,0.007540602
2014/5/28,65.391121,-0.003344189
2014/5/29,65.172806,-0.008410263
2014/5/30,64.626984,-0.012750073
2014/6/2,63.808216,-0.001712295
2014/6/3,63.699051,-0.001715421
2014/6/4,63.589874,0.007695833
2014/6/5,64.081139,0.016892219
2014/6/6,65.172806,0.019901137
2014/6/9,66.482811,0.006546658
2014/6/10,66.919479,0
2014/6/11,66.919479,-0.004086763
2014/6/12,66.646553,-0.002459894
2014/6/13,66.482811,-0.003289532
2014/6/16,66.264473,0.023607002
2014/6/17,67.847389,0.004815397
2014/6/18,68.174889,0.004792641
2014/6/19,68.502411,0.032147063
2014/6/20,70.740341,0.011507426
2014/6/23,71.559082,-0.007657134
2014/6/24,71.013237,0.006894005
2014/6/25,71.504494,-0.012288724
2014/6/26,70.631172,-0.0163621
2014/6/27,69.484901,-0.002359062
2014/6/30,69.321175,0.014073516
2014/7/1,70.303665,0
2014/7/2,70.303665,0.00155173
2014/7/3,70.412842,-0.019570256
2014/7/7,69.048241,-0.001582305
2014/7/8,68.939072,0
2014/7/9,68.939072,-0.004761775
2014/7/10,68.61158,-0.027421189
2014/7/11,66.75573,0.007331959
2014/7/14,67.246979,-0.017192411
2014/7/15,66.100723,-0.006627667
2014/7/16,65.664078,-0.015075911
2014/7/17,64.681557,0.005050707
2014/7/18,65.009071,-0.008431768
2014/7/21,64.463234,-0.001694819
2014/7/22,64.354073,-0.00084862
2014/7/23,64.299484,0.010135034
2014/7/24,64.954475,-0.005054607
2014/7/25,64.626984,-0.008481955
2014/7/28,64.081139,-0.002558922
2014/7/29,63.91737,0.026128844
2014/7/30,65.609467,-0.024421909
2014/7/31,64.026566,-0.001706936
2014/8/1,63.91737,0.00850389
2014/8/4,64.463234,0.005067307
2014/8/5,64.790718,0.005042112
2014/8/6,65.118225,0.019095782
2014/8/7,66.373657,0.029973773
2014/8/8,68.393242,0
2014/8/11,68.393242,-0.002397113
2014/8/12,68.229492,0.01587351
2014/8/13,69.321175,-0.002365103
2014/8/14,69.157417,0.007781576
2014/8/15,69.69767,-0.009478611
2014/8/18,69.040154,0.002378031
2014/8/19,69.204529,0.003951375
2014/8/20,69.478523,-0.002369089
2014/8/21,69.314117,0.000790436
2014/8/22,69.368927,0.022648052
2014/8/25,70.957924,-0.000772291
2014/8/26,70.903145,-0.003871615
2014/8/27,70.629166,0.003098403
2014/8/28,70.848343,0.001545503
2014/8/29,70.957924,-0.003093724
2014/9/2,70.738739,-0.006995713
2014/9/3,70.245598,0.003115508
2014/9/4,70.46479,-0.010160406
2014/9/5,69.752464,0.012490429
2014/9/8,70.629166,0.004643906
2014/9/9,70.957924,0
2014/9/10,70.957924,0
2014/9/11,70.957924,-0.010089437
2014/9/12,70.245598,0.006995713
2014/9/15,70.738739,0.003093724
2014/9/16,70.957924,0.009223933
2014/9/17,71.615463,0.00686226
2014/9/18,72.108597,-0.00839366
2014/9/19,71.505875,-0.013112439
2014/9/22,70.574379,0.006963236
2014/9/23,71.06752,0.020603541
2014/9/24,72.546951,-0.012158102
2014/9/25,71.670258,0.008374696
2014/9/26,72.272995,0
2014/9/29,72.272995,-0.005321233
2014/9/30,71.889435,-0.011498903
2014/10/1,71.06752,0.009209787
2014/10/2,71.72506,0.001526515
2014/10/3,71.834633,-0.001526515
2014/10/6,71.72506,-0.009209787
2014/10/7,71.06752,0.00997312
2014/10/8,71.779831,-0.020825715
2014/10/9,70.300423,-0.023660534
2014/10/10,68.656601,-0.015279784
2014/10/13,67.615517,0.009677359
2014/10/14,68.273033,-0.011299559
2014/10/15,67.50592,0.011299559
2014/10/16,68.273033,0
2014/10/17,68.273033,0.018290946
2014/10/20,69.533302,0.018735775
2014/10/21,70.848343,-0.00932396
2014/10/22,70.190826,0.007775739
2014/10/23,70.738739,0.003093724
2014/10/24,70.957924,0.000772117
2014/10/27,71.012733,0.008451815
2014/10/28,71.615463,0.003055699
2014/10/29,71.834633,0.002285947
2014/10/30,71.999031,0
2014/10/31,71.999031,0
2014/11/3,71.999031,-0.001523347
2014/11/4,71.889435,0.000761908
2014/11/5,71.944229,-0.004580207
2014/11/6,71.615463,-0.006909662
2014/11/7,71.12233,0.000770122
2014/11/10,71.177124,-0.000770122
2014/11/11,71.12233,0.001539442
2014/11/12,71.231903,0.00383882
2014/11/13,71.505875,0.003060584
2014/11/14,71.72506,-0.007668724
2014/11/17,71.177124,0.00613954
2014/11/18,71.615463,0.002292517
2014/11/19,71.779831,-0.008432057
2014/11/20,71.177124,-0.022577841
2014/11/21,69.588104,0.015625252
2014/11/24,70.683975,0.035037668
2014/11/25,73.204475,0.032403744
2014/11/26,75.615425,-0.002286326
2014/11/28,75.442741,-0.009520388
2014/12/1,74.727905,0.012431986
2014/12/2,75.66272,-0.002911598
2014/12/3,75.442741,-0.00365101
2014/12/4,75.167801,0.00874037
2014/12/5,75.827675,-0.011670646
2014/12/8,74.947861,-0.009583661
2014/12/9,74.233017,-0.021715454
2014/12/10,72.63839,0.006037803
2014/12/11,73.078293,-0.014399752
2014/12/12,72.033524,-0.019268453
2014/12/15,70.658836,0.012374806
2014/12/16,71.538658,0.028042501
2014/12/17,73.573174,0.016308854
2014/12/18,74.782906,0.0174931
2014/12/19,76.1026,0.007199347
2014/12/22,76.652466,0.004294839
2014/12/23,76.982384,-0.001429231
2014/12/24,76.872437,0.01349912
2014/12/26,77.917183,0.005629707
2014/12/29,78.357071,-0.006335744
2014/12/30,77.86219,0
2014/12/31,77.86219,-0.016376187
2015/1/2,76.597488,-0.029135492
2015/1/5,74.39798,-0.017145179
2015/1/6,73.133286,0.014925412
2015/1/7,74.233017,0.018349357
2015/1/8,75.607719,-0.008765696
2015/1/9,74.947861,-0.002939102
2015/1/12,74.727905,-0.006644559
2015/1/13,74.233017,0.002219767
2015/1/14,74.39798,-0.035355043
